cat_id ra dec V_Swope_flux V_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
58.0 88.229474 15.981633 35421.774 44.125102081544 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
58.0 88.068476 15.981093 11582.369 107.16613388357 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
58.0 88.173529 15.982094 19884.046 50.740300454737 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
58.0 88.09214 15.981447 3435.106 37.910837019137 18.3356 0.014 17.8823 0.0044 17.6847 0.0107
58.0 88.15548 15.98339 20818.309 48.648500454857 16.4064 0.008 15.933 0.0069 15.6926 0.0076
58.0 88.014818 15.98269 2359.074 39.047820945676 18.7794 0.0095 18.3655 0.0052 18.1913 0.0053
58.0 88.081326 15.984241 21491.713 43.754983264191 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
58.0 88.037191 15.985104 54380.587 40.708403738205 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
58.0 87.991896 15.985262 51114.52 41.438208454049 15.4734 0.003 15.0131 0.0009 14.8246 0.0038
58.0 88.214675 15.983692 3198.227 42.211219145834 18.5025 0.0104 18.022 0.0025 17.7898 0.0103
58.0 88.221248 15.987087 5564.86 45.482557518 17.9511 0.006 17.4449 0.0025 17.2075 0.0045
58.0 88.182419 15.989505 40776.854 47.374827706167 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
58.0 88.198803 15.991577 87070.592 203.29367529099 15.0156 0.0018 14.2704 0.0056 13.9016 0.0081
58.0 88.001387 15.989555 4040.002 48.40253066888 18.277 0.0087 17.6423 0.003 17.3841 0.0034
58.0 88.143663 15.991671 34396.231 93.344541974888 15.7946 0.0035 15.4555 0.0042 15.3096 0.003
58.0 88.232114 15.991746 40622.741 88.130631162768 15.78 0.0024 15.3075 0.0026 15.1104 0.0002
58.0 88.127011 15.990871 9195.47 80.379795075244 17.3752 0.0054 16.6184 0.0025 16.3057 0.0063
58.0 88.20161 15.990826 7227.947 124.66656076893 17.5891 0.0066 17.1327 0.0018 16.9247 0.004
58.0 88.229438 15.99166 21385.528 55.769065798186 16.5061 0.0025 15.9766 0.0019 15.742 0.0046
58.0 88.092228 15.990796 4599.111 45.513387743924 18.0996 0.0172 17.4354 0.0031 17.1568 0.0028
58.0 88.105505 15.991027 2974.881 43.822864025468 18.4907 0.0129 17.9693 0.0041 17.739 0.003
58.0 88.15714 15.992305 5355.659 38.17106484728 18.0516 0.0074 17.107 0.0038 16.7176 0.004
58.0 88.066484 15.992676 15677.846 170.77951901106 16.7175 0.0029 16.1834 0.0023 15.9467 0.0007
58.0 88.014204 15.993327 17906.256 42.665412151362 16.6599 0.0072 16.1139 0.0034 15.8886 0.0013
58.0 88.005616 15.992843 7231.085 42.912886729538 17.7187 0.0041 16.9906 0.0029 16.6606 0.01
58.0 88.185323 15.992944 3025.33 49.975012972658 18.5395 0.0045 18.0405 0.0039 17.8203 0.0126
58.0 88.23205 15.998395 125370.531 46.260551323763 14.5958 0.0016 14.0523 0.0025 13.842 0.0055
58.0 88.210582 15.995588 21144.03 37.258731743595 16.6049 0.002 15.8113 0.0015 15.4583 0.0027
58.0 88.193506 15.994747 2332.671 37.8585799847 18.9997 0.0086 18.0031 0.0047 17.5268 0.007
58.0 88.166014 15.995602 6990.92 33.994407687651 17.551 0.0053 17.1575 0.0018 17.0 0.0083
58.0 88.024637 15.99525 2346.352 39.166523330845 18.9814 0.0248 18.1272 0.0074 17.7712 0.0034
58.0 88.220657 15.995605 4668.788 38.176436553204 18.1764 0.0079 17.5728 0.0029 17.2957 0.0
58.0 88.1539 15.996547 2741.801 41.867458597791 18.7483 0.0067 17.7296 0.0026 17.2984 0.008
58.0 88.042786 15.998865 26656.645 43.212190690193 16.1311 0.0051 15.7004 0.0021 15.5256 0.0025
58.0 88.165272 15.999485 29777.047 31.433976758156 16.0159 0.0024 15.5414 0.0024 15.3292 0.0014
58.0 88.214107 16.000292 16078.561 48.361605257657 16.7996 0.0019 16.2267 0.0015 16.0061 0.0062
58.0 88.225196 16.002845 162529.532 37.994871607123 14.2249 0.0032 13.8593 0.0228 13.6895 0.002
58.0 88.208696 15.999822 2718.286 40.781609752724 18.6979 0.0112 18.1302 0.0062 17.8695 0.0105
58.0 88.141989 16.002167 13491.63 202.13245979566 16.8306 0.0021 16.3825 0.0024 16.1707 0.0037
58.0 88.026749 16.000917 4092.665 41.09652157999 18.2786 0.0071 17.6278 0.0031 17.3575 0.0036
58.0 88.122959 16.001554 4219.088 43.121304057583 18.1484 0.0047 17.5506 0.0033 17.2842 0.0045
58.0 88.208279 16.002846 6706.595 48.384152990617 17.7236 0.004 17.2206 0.0026 17.0021 0.0059
58.0 88.069044 16.003981 6846.308 43.630826887592 17.5528 0.0102 17.1908 0.0043 17.0539 0.0054
58.0 88.043401 16.004507 40056.356 40.039751166617 15.857 0.0046 15.0081 0.0009 14.6094 0.004
58.0 88.020827 16.004403 25932.554 42.535677355499 16.2194 0.01 15.7325 0.0018 15.5288 0.0051
58.0 88.084048 16.003693 5353.879 39.866230795623 17.9975 0.0081 17.3048 0.0056 17.0098 0.0055
59.0 88.063622 15.756718 19652.308 44.411183238034 16.2019 0.0004 15.7213 0.002 15.5147 0.0032
59.0 88.089326 15.756262 5568.185 47.908276976048 17.588 0.0048 17.0832 0.0032 16.8676 0.0038
59.0 88.07071 15.756911 10850.994 34.089133204848 16.8896 0.0039 16.3496 0.0024 16.1137 0.0079
59.0 88.052765 15.756705 7572.614 31.036494422632 17.2725 0.0028 16.7487 0.0016 16.4972 0.0054
59.0 88.099199 15.758638 25019.601 36.619974428025 15.9501 0.0038 15.4736 0.0015 15.2652 0.0046
59.0 88.041684 15.758325 13630.36 50.124572854345 16.7205 0.0016 16.0057 0.0027 15.6585 0.0082
59.0 88.066207 15.758303 7240.189 99.069051431579 17.3364 0.0037 16.7958 0.002 16.5622 0.0
59.0 88.074607 15.75895 17320.583 53.330001515394 16.445 0.0032 15.793 0.0026 15.49 0.0016
59.0 87.977223 15.75916 8647.588 37.680211071045 16.9537 0.003 16.6027 0.0024 16.4328 0.0049
59.0 88.085199 15.759872 3591.967 38.177532343062 18.1474 0.004 17.4952 0.0027 17.2164 0.0102
59.0 88.024657 15.763905 88845.911 245.81879416709 14.5678 0.0021 14.1353 0.0053 13.9005 0.0114
59.0 88.065489 15.761972 13858.057 42.332070814358 16.5859 0.0067 16.1609 0.0021 15.9661 0.0069
59.0 88.175141 15.762726 41592.136 33.84637626271 15.412 0.0031 14.9726 0.0021 14.7988 0.0036
59.0 88.117488 15.760944 2285.965 36.39301227763 18.6689 0.0083 18.01 0.0037 17.7365 0.005
59.0 88.001152 15.764111 4939.622 53.956151258268 17.8695 0.0036 17.0986 0.0023 16.7826 0.003
59.0 88.118538 15.764326 5334.816 36.978409408153 17.7929 0.005 17.0215 0.0039 16.7025 0.0035
59.0 87.994724 15.764902 8773.931 38.809612560146 17.113 0.0042 16.5821 0.0025 16.322 0.005
59.0 88.020031 15.76475 4310.595 46.219307449262 17.8538 0.0042 17.3789 0.0036 17.1705 0.002
59.0 88.048571 15.765419 6388.433 40.474669286067 17.4434 0.0037 16.9178 0.0019 16.6887 0.0074
59.0 88.130104 15.765554 3801.623 41.578005925577 18.0357 0.0147 17.5858 0.0033 17.3888 0.0044
59.0 88.120063 15.765519 2379.579 40.078902195347 18.5787 0.0057 17.983 0.0034 17.7312 0.0096
59.0 88.078698 15.766913 4533.42 42.888426372704 17.7805 0.004 17.4315 0.003 17.2686 0.0042
59.0 88.013254 15.768411 21931.454 107.37559229204 16.0361 0.0107 15.6473 0.0026 15.452 0.0032
59.0 88.185735 15.767128 3049.046 35.14793186161 18.2277 0.0125 17.8155 0.0028 17.6378 0.0067
59.0 88.197489 15.768283 16077.181 43.140916521108 16.488 0.0023 15.9238 0.002 15.6765 0.0058
59.0 88.099356 15.767449 2163.408 35.841453747084 18.6985 0.0094 18.1096 0.0058 17.8499 0.0056
59.0 88.168415 15.768895 7732.429 52.334415787458 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
59.0 88.10696 15.770093 4325.266 39.424801955778 18.0684 0.01 17.0977 0.0023 16.6674 0.0022
59.0 88.011003 15.770327 5448.679 32.70762217346 17.6696 0.0099 17.0785 0.0021 16.8238 0.0028
59.0 87.994587 15.77073 3215.054 37.185354677233 18.1748 0.0045 17.7085 0.0048 17.4769 0.0062
59.0 88.036843 15.774814 65155.239 37.572530863419 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
59.0 88.168293 15.772732 10103.147 43.685796511966 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
59.0 88.008035 15.772824 8301.678 33.947118825482 17.0899 0.0033 16.717 0.0011 16.5605 0.0025
59.0 88.072882 15.773305 18493.539 36.656757881352 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
59.0 88.146122 15.773968 6711.19 43.886820733174 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
59.0 88.049026 15.776477 21883.801 37.863805043216 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
59.0 87.994239 15.774997 3777.209 66.927662956696 17.9557 0.0038 17.5678 0.003 17.3937 0.0054
59.0 88.206197 15.776862 7511.36 34.190786744121 17.4294 0.0005 16.5442 0.0024 16.1668 0.0121
59.0 88.216929 15.776717 10735.402 56.720526714381 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
59.0 88.045738 15.77665 6197.326 39.178410356826 17.4767 0.0037 17.0237 0.0024 16.8241 0.0021
59.0 88.020096 15.778287 21108.522 168.4164533649 16.0923 0.0036 15.7539 0.0019 15.6147 0.0016
59.0 88.007178 15.778956 33123.566 38.704468580799 15.8921 0.0029 14.7852 0.0015 14.2829 0.0027
59.0 88.22784 15.776905 3057.049 36.485926273951 18.2998 0.0061 17.8665 0.0024 17.6737 0.0087
59.0 88.157504 15.777311 2180.544 35.41039773224 18.7884 0.0147 17.8834 0.0032 17.4989 0.0073
59.0 88.142022 15.777674 1959.195 35.355694977271 18.785 0.0165 18.2812 0.003 18.0407 0.005
59.0 88.054086 15.778366 2700.299 37.761607957175 18.5185 0.0047 17.819 0.0029 17.5283 0.0027
59.0 88.222259 15.783981 81872.13 310.5613520101 14.918 0.0038 13.9306 0.0018 13.4761 0.0
59.0 88.000514 15.780944 4165.107 41.112880974599 18.0158 0.0126 17.57 0.0064 17.3484 0.0074
59.0 88.068483 15.784242 51460.394 46.141937737552 15.1689 0.001 14.7624 0.0021 14.5939 0.001
59.0 88.200563 15.781993 3120.157 37.524353527099 18.5981 0.0122 17.3045 0.0032 16.3642 0.0057
59.0 88.147671 15.782032 2767.591 37.79210890896 18.5973 0.0058 17.6484 0.0037 17.1739 0.0039
59.0 87.985583 15.783093 8376.665 87.471901438614 17.1111 0.0043 16.6873 0.0016 16.4785 0.0006
59.0 88.012854 15.785831 69117.502 35.92877124228 14.7874 0.0032 14.4557 0.0015 14.3424 0.0095
59.0 88.122659 15.784401 10441.18 52.101548131688 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
59.0 87.976485 15.783511 2597.71 36.235226413303 18.604 0.0083 17.6845 0.0036 17.2894 0.0065
59.0 88.071554 15.785751 4101.978 37.022324362258 17.9258 0.001 17.4418 0.0039 17.2103 0.0
59.0 88.179688 15.785199 7012.153 34.119637442377 17.4697 0.004 16.8088 0.0035 16.5239 0.0046
59.0 88.017962 15.787116 38020.009 40.803806731741 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
59.0 88.104745 15.78571 7564.472 39.058747300241 17.4786 0.0059 16.4742 0.0014 16.0534 0.0028
59.0 88.145273 15.786989 17832.183 87.67740517616 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
59.0 88.201587 15.785656 1949.004 34.828781408337 18.969 0.0133 18.0546 0.0024 17.6831 0.0088
59.0 88.162694 15.786574 10630.009 60.023210360372 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
59.0 88.004243 15.786805 7347.247 39.404267777726 17.2515 0.0028 16.8166 0.0021 16.6177 0.0021
59.0 88.128473 15.786667 4217.22 41.762725535847 17.914 0.006 17.4344 0.0023 17.1976 0.0052
59.0 88.089552 15.786405 2359.485 40.502219179214 18.6442 0.0047 17.9136 0.0035 17.6055 0.0026
59.0 88.112994 15.787614 9921.087 37.486151007852 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
59.0 88.141169 15.790722 83660.755 306.5901885168 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
59.0 88.192947 15.788416 14900.031 35.393833551975 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
59.0 88.00405 15.79043 58564.788 38.376957717678 15.1348 0.0021 14.4303 0.002 14.1448 0.0012
59.0 88.191126 15.787663 2480.98 35.595606640493 18.6386 0.0051 17.7525 0.003 17.3978 0.0049
59.0 88.221201 15.789118 6152.766 44.331855698335 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
59.0 88.021107 15.789479 6817.197 48.400797952918 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
59.0 88.13388 15.789448 6249.472 38.616485859247 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
59.0 88.147344 15.790323 3151.688 36.94783385278 18.3126 0.0033 17.7284 0.0028 17.4558 0.0035
59.0 88.123578 15.792305 13834.563 49.43619534607 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
59.0 88.218734 15.793546 17765.091 43.066946953427 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
59.0 87.99077 15.791973 3951.262 41.892333389247 17.9352 0.0055 17.4541 0.0022 17.2509 0.0064
59.0 88.1616 15.792237 3031.31 40.875468525916 18.3205 0.0081 17.7977 0.0037 17.5664 0.0053
59.0 88.019108 15.792502 3529.052 46.759206572757 18.0656 0.0054 17.6235 0.0042 17.4134 0.0042
59.0 88.059521 15.792503 2366.848 40.038829060949 18.8279 0.0067 17.5456 0.0032 16.8038 0.0027
59.0 88.188884 15.79463 13576.808 39.202863703459 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
59.0 88.192559 15.796129 41642.963 281.48770646508 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
59.0 88.172686 15.793994 2240.694 32.985529753914 18.6073 0.009 18.1295 0.0059 17.9226 0.0101
59.0 87.988315 15.796433 54799.344 51.447756697688 15.2491 0.0028 14.4469 0.0011 14.0717 0.0083
59.0 88.083237 15.796835 17394.604 39.686668622801 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
59.0 88.175267 15.795727 7047.654 57.927255550163 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
59.0 88.006732 15.796308 7264.015 47.238255026016 17.3082 0.0065 16.8206 0.0017 16.6147 0.0027
59.0 87.981508 15.796036 5159.505 41.129697914596 17.7643 0.0059 16.9596 0.0023 16.6178 0.0032
59.0 87.991516 15.799416 62378.365 41.852980068258 14.9539 0.0039 14.4912 0.0002 14.3109 0.0007
59.0 88.169189 15.797102 2865.607 33.014168938899 18.3759 0.006 17.8286 0.0031 17.5846 0.0059
59.0 87.994587 15.79984 22068.22 52.394812004814 16.1894 0.0032 15.4809 0.0016 15.1522 0.0019
59.0 88.120835 15.798389 5919.894 39.448347222308 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
59.0 88.151649 15.799296 18050.219 37.755179768901 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
59.0 88.189518 15.798332 5052.107 82.866941806961 17.8316 0.0023 17.0498 0.0022 16.7012 0.0061
59.0 88.129933 15.799749 11500.42 41.622933470614 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
59.0 88.096892 15.800612 14279.65 36.759350915409 16.5402 0.0039 16.1339 0.002 15.9822 0.009
59.0 88.043895 15.800799 11313.947 36.037605335317 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
59.0 88.102143 15.802673 15794.754 43.078288805657 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
59.0 88.103039 15.805294 81678.741 69.782482375995 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
59.0 88.158629 15.801919 3088.81 36.22312175964 18.3182 0.0033 17.7443 0.0037 17.4821 0.0054
59.0 87.992031 15.805499 82614.078 372.01060571218 14.8194 0.0024 14.0002 0.005 13.6087 0.001
59.0 88.040189 15.803048 7767.857 43.278311468238 17.2516 0.004 16.7203 0.0024 16.5111 0.0072
59.0 88.024892 15.805856 86358.54 297.57674639439 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
59.0 88.031216 15.803666 4070.605 37.526855008546 18.0538 0.0044 17.1682 0.0027 16.7816 0.0021
59.0 88.226045 15.803947 7345.561 37.61191724845 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
59.0 88.136637 15.804823 15245.266 171.78347390581 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
59.0 88.177146 15.805902 28187.283 36.899548076982 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
59.0 88.16511 15.804577 3446.924 38.436795204393 18.1059 0.0083 17.6841 0.0045 17.5026 0.0086
59.0 88.129629 15.808194 47443.229 64.069971371073 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
59.0 87.979543 15.80614 7984.481 38.053805204216 17.2773 0.0097 16.6022 0.0029 16.314 0.0014
59.0 88.208194 15.806761 6815.409 40.543133834558 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
59.0 88.09784 15.808505 19161.391 56.192442929104 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
59.0 88.143409 15.80686 2352.683 39.277093038779 18.5528 0.0084 17.9716 0.0031 17.709 0.0067
59.0 88.099953 15.807213 3379.105 41.690344353453 18.13 0.0116 17.6126 0.0023 17.3661 0.0052
59.0 88.008091 15.808775 22380.528 38.005111665203 16.0534 0.0025 15.6346 0.0011 15.4683 0.003
59.0 88.006265 15.807447 3138.321 41.950289711456 18.1587 0.0033 17.716 0.0027 17.5169 0.0083
59.0 88.157606 15.808165 3466.571 37.80076301055 18.1311 0.0091 17.5613 0.003 17.2958 0.0055
59.0 88.067377 15.808494 2897.982 33.139682836606 18.298 0.0102 17.7991 0.0034 17.5538 0.001
59.0 88.016445 15.808844 8767.82 36.82529735527 17.1813 0.0048 16.4622 0.0024 16.1518 0.0038
59.0 88.102155 15.810085 10566.557 96.224089282809 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
59.0 88.121802 15.810711 15762.698 39.352255242697 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
59.0 87.982862 15.809931 1789.337 30.600171639866 18.9021 0.011 18.2243 0.0033 17.849 0.0061
59.0 88.010931 15.813413 20009.489 33.19850336962 16.1625 0.003 15.7553 0.0032 15.5671 0.0015
59.0 88.142681 15.813495 32138.155 40.537389203518 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
59.0 88.21284 15.81225 2903.993 33.46964612968 18.2744 0.0114 17.7734 0.0035 17.5625 0.004
59.0 88.024419 15.813027 12147.279 31.713568410834 16.7467 0.0046 16.249 0.0022 16.024 0.0015
59.0 88.180611 15.814199 10635.684 96.724103726001 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
59.0 88.166147 15.814657 13021.024 90.587108867116 16.663 0.0021 16.202 0.0009 15.9983 0.0035
59.0 88.17527 15.814576 16987.152 50.181701583231 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
59.0 88.050801 15.814676 12371.389 89.211604949221 16.8554 0.0023 15.998 0.0022 15.6006 0.0041
59.0 87.995921 15.81489 11325.201 36.822654058771 16.8669 0.0024 16.3138 0.0022 16.0615 0.0054
59.0 88.046304 15.817241 110694.302 36.441735613665 14.3 0.0022 13.9528 0.004 13.7758 0.0044
59.0 88.204976 15.815643 2654.365 40.648133555046 18.7003 0.0074 17.5642 0.0043 17.0643 0.0007
59.0 88.093324 15.816265 4159.36 43.890651195982 18.0201 0.0064 17.2531 0.0026 16.8862 0.0051
59.0 88.153165 15.816054 2333.694 35.388184999462 18.6224 0.0079 17.9529 0.0034 17.6659 0.0048
59.0 88.170796 15.816564 4293.565 53.508116553914 18.0071 0.0035 17.2625 0.004 16.9173 0.0073
59.0 88.157296 15.817268 6212.584 42.999123507343 17.5136 0.0052 16.9382 0.0028 16.687 0.0007
59.0 88.160954 15.818542 27872.503 32.908937236103 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
59.0 88.007482 15.819889 27113.379 46.673448459806 15.8243 0.0051 15.4304 0.0014 15.2527 0.0019
59.0 88.183054 15.819437 13607.588 46.30728515219 16.7542 0.005 15.9597 0.003 15.5953 0.0046
59.0 88.070711 15.819421 6736.573 46.582720175957 17.3764 0.0041 16.859 0.0023 16.6308 0.0037
59.0 88.073008 15.821923 47328.026 40.871612490271 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
59.0 88.004965 15.820656 13831.761 41.659478311057 16.578 0.0034 16.1171 0.0019 15.9163 0.0063
59.0 88.010327 15.821099 7649.106 48.771602592225 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
59.0 88.123754 15.821577 4511.185 38.651061435936 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
59.0 88.110753 15.821577 5120.346 38.046719477075 17.8252 0.0053 16.9336 0.0021 16.509 0.0102
59.0 87.983841 15.82227 2343.235 35.788573056579 18.5796 0.0254 18.0532 0.0041 17.8239 0.007
59.0 88.034834 15.822712 3840.798 49.334268272357 17.9536 0.0069 17.5656 0.0028 17.3868 0.005
59.0 88.039168 15.825777 2545.567 40.992459065984 18.5222 0.0178 17.881 0.0034 17.607 0.0024
59.0 88.089221 15.827715 5324.893 37.183488729837 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
59.0 88.181721 15.829319 22513.749 40.520928856245 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
59.0 88.050151 15.827961 2228.185 35.926964618302 18.6477 0.0101 18.0072 0.0041 17.7311 0.0037
59.0 88.103409 15.828927 2641.011 37.190117589136 18.3326 0.0051 17.8468 0.0044 17.6264 0.0071
59.0 88.06857 15.830246 15594.482 34.380696078199 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
59.0 87.994426 15.829691 2865.767 41.332802894759 18.5468 0.0053 17.3393 0.0033 16.7447 0.0067
59.0 88.178188 15.830289 4266.088 38.250276031519 17.94 0.0055 17.328 0.0028 17.055 0.008
59.0 88.166287 15.831122 3719.627 64.620087937348 18.1113 0.0019 17.1978 0.0049 16.7824 0.0037
59.0 88.036106 15.831279 5249.308 57.942435404841 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
59.0 88.175084 15.832194 12562.372 76.140863222012 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
59.0 88.201557 15.832561 8988.168 35.69207239491 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
59.0 87.982308 15.832846 10911.721 29.309889159136 16.9496 0.003 16.1729 0.0026 15.8503 0.0033
59.0 87.992515 15.836455 37946.85 36.972184283211 15.4865 0.0032 15.0329 0.0032 14.8527 0.0015
59.0 88.105676 15.836067 27161.948 52.015833227787 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
59.0 88.023388 15.835199 6661.163 30.845553337594 17.346 0.0063 16.9007 0.003 16.7112 0.0065
59.0 88.036337 15.835282 4891.033 37.760693231611 17.8138 0.0067 17.0512 0.0071 16.7066 0.0088
59.0 87.977265 15.835759 5475.01 58.649257772681 17.5797 0.0062 17.1712 0.0018 16.9931 0.0047
59.0 88.223759 15.836463 6519.211 35.696023189835 17.3998 0.0032 16.9179 0.0026 16.6985 0.006
59.0 88.21077 15.836916 7691.301 91.36597367515 17.237 0.0076 16.7486 0.0026 16.5449 0.0052
59.0 88.012127 15.838178 14204.529 61.051618271085 16.5612 0.0033 16.1362 0.0031 15.9615 0.0031
59.0 88.046148 15.83971 14649.846 34.008858716747 16.7583 0.0021 15.6551 0.0021 15.1844 0.0018
59.0 88.001699 15.842653 83563.769 36.143664040238 14.6033 0.0012 14.1816 0.0016 14.034 0.0004
59.0 88.075304 15.841174 29252.599 43.417317347119 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
59.0 88.122465 15.84333 77706.949 38.960587688487 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
59.0 88.057672 15.841261 3514.082 40.836935056246 18.0729 0.0022 17.6603 0.0037 17.4777 0.0076
59.0 88.024798 15.842558 7519.365 38.636342738878 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
59.0 88.068065 15.843795 25026.925 40.609364688465 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
59.0 88.036119 15.84435 30603.838 49.478941251804 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
59.0 88.076558 15.84255 3733.711 34.529245103742 18.0099 0.0037 17.5281 0.0023 17.3199 0.0054
59.0 88.143389 15.843003 4545.644 54.181432341265 18.0086 0.0078 16.993 0.0031 16.5622 0.003
59.0 88.132825 15.844069 11142.46 39.109317947194 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
59.0 88.181184 15.844139 4710.035 58.566860007929 17.7128 0.0146 17.246 0.0044 17.0567 0.0
59.0 88.051056 15.845225 9427.299 48.347037843324 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
59.0 87.986713 15.845759 9763.643 51.426276555295 17.1239 0.0024 16.2856 0.0017 15.9192 0.0009
59.0 88.104149 15.845803 6470.095 39.161918218454 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
59.0 88.169897 15.846715 7264.686 36.556287453861 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
59.0 88.080045 15.846279 2273.449 41.240259376772 18.6694 0.0033 18.0 0.0031 17.7106 0.0053
59.0 88.047132 15.846512 3632.796 39.026048901109 18.1373 0.0069 17.4108 0.0028 17.0945 0.0084
59.0 88.14447 15.847022 2431.997 40.645943824209 18.4292 0.0172 17.9739 0.0021 17.7621 0.0029
59.0 88.147914 15.848662 7455.977 36.93065411542 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
59.0 88.012425 15.848922 6971.897 40.517211355413 17.3199 0.0043 16.838 0.0018 16.617 0.0061
59.0 88.158877 15.848714 3396.628 35.114128441651 18.1532 0.009 17.5906 0.0031 17.3435 0.0044
59.0 88.152052 15.848951 3079.116 39.38491088559 18.1945 0.0112 17.6497 0.0024 17.397 0.0084
59.0 87.979763 15.849928 5339.496 37.651110547086 17.6158 0.0023 17.1436 0.0037 16.9493 0.0046
59.0 88.027495 15.850971 16615.622 36.827164794071 16.4612 0.003 15.7798 0.003 15.4544 0.0104
59.0 88.098078 15.850222 3128.925 41.702361025531 18.1864 0.0052 17.6731 0.0035 17.4417 0.0055
59.0 88.001647 15.850241 2944.572 32.129368068762 18.3201 0.0035 17.729 0.0026 17.4853 0.0081
59.0 88.174236 15.851283 3545.417 46.599691375016 18.1309 0.0076 17.5157 0.0035 17.2559 0.0032
59.0 88.225725 15.85377 68915.65 42.505228420913 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
59.0 88.147137 15.853112 3223.677 31.104272626544 18.1899 0.0083 17.6229 0.0041 17.3435 0.0023
59.0 88.01758 15.853097 3530.073 32.885958539587 18.1892 0.0134 17.3477 0.0023 16.996 0.0037
59.0 88.183311 15.853538 4018.219 47.045375871343 17.935 0.0123 17.3924 0.0042 17.1515 0.0059
59.0 88.07175 15.855344 36038.494 36.36714176828 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
59.0 88.086323 15.854554 9766.882 34.291411609985 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
59.0 88.175687 15.856049 10270.629 35.581095543449 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
59.0 87.990217 15.855554 7358.734 46.444067781204 17.2933 0.0038 16.8253 0.0023 16.6272 0.0046
