cat_id ra dec g_Swope_flux g_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
66.0 88.126973 15.978007 37871.365 36.151904458631 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
66.0 88.002395 15.97635 5192.33 37.001505426029 17.0655 0.0037 16.845 0.0016 16.7798 0.0059
66.0 88.242905 15.977143 3486.416 40.79355877584 17.4804 0.0043 16.9424 0.0011 16.7069 0.0074
66.0 88.169454 15.978838 22216.674 123.9775234983 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
66.0 88.20321 15.9785 13023.021 39.032682424177 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
66.0 87.993119 15.977841 2624.606 39.084580812354 17.793 0.0065 17.071 0.0039 16.8 0.0042
66.0 88.201899 15.981424 40535.849 46.176627206445 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
66.0 88.22949 15.981631 12374.299 37.94132169191 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
66.0 88.173534 15.982079 9450.845 68.191487350046 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
66.0 88.068475 15.981097 4895.896 47.707739943712 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
66.0 88.155491 15.983373 10041.302 30.107544710408 16.4064 0.008 15.933 0.0069 15.6926 0.0076
66.0 88.037182 15.985096 20012.449 57.303213518067 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
66.0 88.08133 15.984219 9577.871 33.686052534955 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
66.0 87.991891 15.985245 22740.957 32.022111360485 15.4734 0.003 15.0131 0.0009 14.8246 0.0038
66.0 88.118245 15.987822 63872.707 72.313242815655 14.2988 0.0015 14.0774 0.0449 14.0711 0.0099
66.0 88.170299 15.985282 3484.334 51.424072181572 17.5616 0.0042 17.276 0.0041 17.1689 0.0054
66.0 88.216197 15.987441 2157.063 35.923487718058 18.013 0.0083 17.516 0.0042 17.3023 0.0084
66.0 88.221267 15.987099 2204.617 39.559164681482 17.9511 0.006 17.4449 0.0025 17.2075 0.0045
66.0 88.182428 15.989486 18608.78 81.694348059888 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
66.0 88.198821 15.991568 33999.2 37.97423826257 15.0156 0.0018 14.2704 0.0056 13.9016 0.0081
66.0 88.219062 15.990351 6601.617 59.760601650116 16.7757 0.0038 16.2459 0.0013 16.005 0.0013
66.0 88.143686 15.991653 16269.3 40.80034169195 15.7946 0.0035 15.4555 0.0042 15.3096 0.003
66.0 88.232121 15.991731 16537.167 48.329844243787 15.78 0.0024 15.3075 0.0026 15.1104 0.0002
66.0 88.127035 15.990849 3556.707 50.605948197653 17.3752 0.0054 16.6184 0.0025 16.3057 0.0063
66.0 88.201638 15.990832 3188.382 37.417676234582 17.5891 0.0066 17.1327 0.0018 16.9247 0.004
66.0 88.229454 15.991658 8250.149 54.092589034719 16.5061 0.0025 15.9766 0.0019 15.742 0.0046
66.0 88.165525 15.992891 7451.819 37.511021770048 16.6835 0.0018 16.1022 0.0024 15.867 0.0027
66.0 88.066483 15.992663 6856.521 58.30086187328 16.7175 0.0029 16.1834 0.0023 15.9467 0.0007
66.0 88.014195 15.993296 7061.375 44.217691245865 16.6599 0.0072 16.1139 0.0034 15.8886 0.0013
66.0 88.00561 15.992823 2726.334 44.21638351337 17.7187 0.0041 16.9906 0.0029 16.6606 0.01
66.0 88.210611 15.99558 7821.596 38.265677077747 16.6049 0.002 15.8113 0.0015 15.4583 0.0027
66.0 88.23205 15.998396 49539.591 57.703814280826 14.5958 0.0016 14.0523 0.0025 13.842 0.0055
66.0 88.166037 15.995554 3210.795 39.034728731915 17.551 0.0053 17.1575 0.0018 17.0 0.0083
66.0 88.164278 15.996303 3014.852 40.744715058276 17.73 0.0089 17.3916 0.0071 17.2828 0.0093
66.0 88.042768 15.998852 12095.457 53.640119294669 16.1311 0.0051 15.7004 0.0021 15.5256 0.0025
66.0 88.165285 15.999463 14051.82 38.148589379349 16.0159 0.0024 15.5414 0.0024 15.3292 0.0014
66.0 88.225197 16.002837 71287.599 38.618418472177 14.2249 0.0032 13.8593 0.0228 13.6895 0.002
66.0 88.214124 16.000282 6712.741 42.671021813173 16.7996 0.0019 16.2267 0.0015 16.0061 0.0062
66.0 88.142012 16.002122 6438.004 38.714287147536 16.8306 0.0021 16.3825 0.0024 16.1707 0.0037
66.0 88.208293 16.002819 2736.816 33.947451441157 17.7236 0.004 17.2206 0.0026 17.0021 0.0059
66.0 88.020818 16.004381 11226.645 33.943934814559 16.2194 0.01 15.7325 0.0018 15.5288 0.0051
66.0 88.043392 16.004494 14979.332 55.821448919298 15.857 0.0046 15.0081 0.0009 14.6094 0.004
66.0 88.069038 16.00395 3278.83 37.951280946676 17.5528 0.0102 17.1908 0.0043 17.0539 0.0054
67.0 244.638765 -0.13209 76580.857 734.82627370868 17.8203 0.0065 17.1251 0.0024 16.8394 0.0016
67.0 244.507811 -0.129654 277047.328 255.21374338817 16.4066 0.0023 15.8921 0.0025 15.6652 0.0024
67.0 244.614257 -0.131985 45417.032 216.99716010825 18.3509 0.0036 17.1768 0.0032 16.1204 0.0042
67.0 244.596701 -0.130644 48474.632 132.25222609628 18.3037 0.0061 17.7852 0.0032 17.5762 0.0032
67.0 244.490599 -0.13123 17173.696 148.52309387372 19.4388 0.0117 18.8649 0.0044 18.6278 0.0059
67.0 244.51573 -0.129107 22089.652 292.67693860707 19.1133 0.0091 18.0876 0.0047 17.6089 0.0035
67.0 244.628014 -0.128256 65015.257 127.51801632344 18.0192 0.0059 17.7014 0.004 17.5699 0.0032
67.0 244.531894 -0.127912 45283.441 230.50661809945 18.3448 0.0071 17.1278 0.0032 16.3209 0.002
67.0 244.467696 -0.12677 59502.834 119.33534408888 18.0902 0.0053 17.5502 0.0034 17.3409 0.0031
67.0 244.485062 -0.120917 141377.643 130.11007001055 17.1389 0.0027 16.4553 0.0014 16.2204 0.0031
67.0 244.653146 -0.125574 12728.635 116.95266299552 19.7604 0.009 19.3787 0.0085 19.2201 0.0066
67.0 244.513994 -0.125093 17635.344 115.51291379683 19.3689 0.0089 18.7268 0.0053 18.4588 0.0046
67.0 244.435093 -0.125405 6223.09 108.61097860452 20.3166 0.0259 19.1317 0.0111 18.2538 0.0097
67.0 244.63003 -0.118924 431292.34 161.86784326685 15.9466 0.0016 15.4537 0.0022 15.2772 0.001
67.0 244.547663 -0.12171 27261.534 128.1872286689 18.9275 0.006 18.3191 0.0036 18.0885 0.0039
67.0 244.426867 -0.117964 74593.199 164.54134376431 17.831 0.0034 17.3655 0.0037 17.1834 0.0028
67.0 244.538292 -0.118013 22997.944 133.78808256381 19.1257 0.0091 18.8026 0.0046 18.6912 0.0044
67.0 244.557522 -0.118417 13053.519 128.47302372106 19.7478 0.0131 19.2168 0.0054 18.9693 0.0046
67.0 244.477047 -0.115956 10588.566 132.43025617578 20.0303 0.0221 19.6432 0.0102 19.5163 0.009
67.0 244.619316 -0.116448 11438.6 185.92207364319 19.851 0.0185 19.0856 0.0055 18.7191 0.005
67.0 244.593831 -0.113929 43656.98 113.0926158456 18.4226 0.0049 17.8019 0.0043 17.5523 0.0031
67.0 244.421866 -0.108518 647110.097 122.85736854218 15.5118 0.0037 15.1609 0.002 15.0128 0.0017
67.0 244.495639 -0.109587 117444.693 142.09395858696 17.3198 0.0031 16.3501 0.002 15.9706 0.002
67.0 244.490987 -0.111976 7824.01 118.79053434388 20.2365 0.0142 19.7778 0.012 19.5707 0.0065
67.0 244.62094 -0.108484 42156.772 131.08994276607 18.4682 0.0052 18.1471 0.0042 18.0066 0.0027
67.0 244.539797 -0.106839 73831.108 132.55021712908 17.8605 0.0034 17.4095 0.0027 17.248 0.0026
67.0 244.478519 -0.106614 54047.777 123.26861817167 18.165 0.0038 17.4788 0.0026 17.1768 0.0042
67.0 244.513356 -0.105611 63732.705 141.93615807173 18.0287 0.0044 17.6155 0.0038 17.4646 0.0033
67.0 244.619852 -0.104836 63969.734 134.96607321136 18.0039 0.0031 17.4778 0.003 17.2617 0.0019
67.0 244.529474 -0.105976 9728.327 123.1224283642 20.0442 0.0135 19.5122 0.0064 19.3504 0.0079
67.0 244.644562 -0.102367 73027.17 165.26830478713 17.8848 0.0046 17.5801 0.0024 17.4579 0.0025
67.0 244.617744 -0.103437 21422.624 121.51521910023 19.1671 0.0106 18.7326 0.0051 18.5398 0.0036
67.0 244.433192 -0.102793 25374.152 126.72020177538 18.9666 0.0071 18.1286 0.0038 17.7907 0.0024
67.0 244.4829 -0.103404 14821.322 145.85389991038 19.6042 0.0117 19.0344 0.0054 18.8125 0.0059
67.0 244.564231 -0.100988 23444.48 226.76805923797 19.0742 0.0047 18.573 0.0054 18.3444 0.0031
67.0 244.549056 -0.098795 94861.334 226.70658838987 17.5774 0.0037 17.2055 0.0037 17.0625 0.0023
67.0 244.547622 -0.100073 16003.348 120.35435467487 19.4855 0.0095 18.2562 0.0034 16.9285 0.0022
67.0 244.461223 -0.100855 17981.983 130.54848431098 19.3198 0.014 18.1397 0.0027 17.238 0.0034
67.0 244.492151 -0.100426 20029.744 116.25890211396 19.2681 0.0091 19.01 0.0077 18.9017 0.0053
67.0 244.618392 -0.099486 10342.704 137.27976886119 19.9239 0.01 18.757 0.0056 18.1045 0.0028
67.0 244.451135 -0.095224 288653.177 167.51828809638 16.3513 0.0019 15.6332 0.0015 15.3253 0.0012
67.0 244.438301 -0.093364 504392.849 167.23890466947 15.7777 0.0012 15.3928 0.0012 15.2394 0.001
67.0 244.513084 -0.097315 37805.747 160.267528637 18.5547 0.0074 17.9069 0.0025 17.6501 0.0031
67.0 244.654015 -0.096345 20773.055 228.1963457106 19.1914 0.0095 18.0915 0.0026 17.5855 0.0039
67.0 244.613326 -0.095202 50675.671 122.10795069098 18.2512 0.0042 17.7763 0.0052 17.5805 0.0027
67.0 244.646077 -0.091952 309755.022 115.82195130263 16.273 0.005 15.4374 0.0021 15.1028 0.0017
67.0 244.551346 -0.088777 416403.633 1244.2887232466 15.9607 0.0048 15.3034 0.0015 15.0813 0.0011
67.0 244.599818 -0.088045 434908.824 111.02926619334 15.9138 0.0034 15.4404 0.003 15.2628 0.0012
67.0 244.502392 -0.09265 11085.118 130.72741994746 19.8769 0.0068 19.1873 0.0054 18.8822 0.0086
67.0 244.571227 -0.092654 7167.6 128.11192285708 20.3262 0.0153 19.8205 0.0065 19.58 0.0088
67.0 244.510288 -0.090707 80968.401 132.90211999112 17.7294 0.0031 17.2016 0.0022 16.9729 0.0028
67.0 244.636771 -0.088779 208119.47 138.80335067535 16.7242 0.0039 16.2103 0.0017 15.9852 0.0022
67.0 244.639674 -0.091437 16920.241 131.45468642512 19.4446 0.0136 19.1075 0.0054 18.9892 0.0062
67.0 244.510366 -0.085477 727250.625 132.39618060484 15.3456 0.0016 14.756 0.0014 14.5203 0.003
67.0 244.472209 -0.090298 14601.243 160.62893977516 19.5878 0.0091 19.2954 0.0081 19.1803 0.0055
67.0 244.418527 -0.090031 19075.477 144.48639606591 19.3114 0.0115 18.4396 0.0043 18.0732 0.0039
67.0 244.557739 -0.088982 17938.661 117.57352411488 19.3952 0.0075 19.0718 0.0061 18.9274 0.0087
67.0 244.436657 -0.085281 229629.318 128.27351004393 16.6195 0.0029 16.1525 0.0009 15.9852 0.0016
67.0 244.521706 -0.088892 13257.264 122.81685594488 19.693 0.0108 18.7011 0.0052 18.2788 0.0035
67.0 244.615453 -0.089018 7954.688 109.18724743102 20.2171 0.0087 19.7262 0.0097 19.5384 0.0081
67.0 244.624224 -0.083879 252754.618 115.04095366998 16.4902 0.0031 15.821 0.0024 15.5271 0.0013
67.0 244.417985 -0.082526 219975.855 118.85873992572 16.6702 0.0039 16.2415 0.002 16.0625 0.0017
67.0 244.551288 -0.083349 104857.538 167.23502791344 17.4455 0.0036 16.963 0.0016 16.7561 0.0018
67.0 244.558385 -0.084496 15536.801 113.97638505471 19.5508 0.0123 18.8719 0.0052 18.6051 0.009
67.0 244.548654 -0.08321 26583.576 136.64889088359 18.9098 0.0074 17.8505 0.0027 17.402 0.0026
67.0 244.630714 -0.08408 16002.916 120.67196667928 19.4992 0.0144 19.0919 0.007 18.9348 0.0049
67.0 244.435157 -0.081788 52688.888 104.91506733521 18.2221 0.0043 17.8472 0.002 17.6963 0.0033
67.0 244.425742 -0.080636 108920.914 143.88817753783 17.4269 0.0038 16.9144 0.0021 16.7099 0.0019
67.0 244.458134 -0.081202 31742.347 397.99911427084 18.7345 0.0065 17.8882 0.0025 17.4919 0.0019
67.0 244.465324 -0.079142 172795.608 120.16680061168 16.8988 0.0032 16.1324 0.0017 15.8157 0.0025
67.0 244.553242 -0.078112 235700.114 109.24526410399 16.5769 0.0038 16.1276 0.0025 15.9553 0.0009
67.0 244.608988 -0.077681 15244.459 106.86265742685 19.5416 0.01 18.9852 0.0052 18.742 0.007
67.0 244.595479 -0.07356 374465.166 1904.7276457401 16.0623 0.0028 15.4374 0.0022 15.1519 0.0012
67.0 244.635575 -0.067054 916718.664 129.49691913144 15.1025 0.0038 14.7344 0.0013 14.5914 0.0016
67.0 244.551158 -0.076552 20954.631 122.80314063658 19.2206 0.0054 18.7385 0.0026 18.5334 0.0049
67.0 244.474899 -0.076747 8349.569 121.64581288435 20.2177 0.0089 19.7845 0.0064 19.574 0.0096
67.0 244.509098 -0.076354 15686.793 127.9014901725 19.4815 0.0116 18.2995 0.0048 17.7438 0.0028
67.0 244.44209 -0.075667 10203.213 122.15873312905 19.9694 0.0141 19.5423 0.0048 19.3478 0.005
67.0 244.505936 -0.073945 17526.596 174.43217588109 19.3466 0.009 18.09 0.0047 17.3802 0.0032
67.0 244.562635 -0.073642 28313.202 120.7100008442 18.8652 0.0066 18.4235 0.0056 18.2411 0.0035
67.0 244.503779 -0.071157 137415.123 158.07448745864 17.1473 0.0041 16.677 0.002 16.4855 0.0019
67.0 244.51465 -0.072281 28579.319 131.34734680717 18.8443 0.0057 18.3447 0.0055 18.1403 0.0062
67.0 244.439752 -0.070472 21316.729 131.83550054559 19.155 0.0124 18.0433 0.0023 17.549 0.0026
67.0 244.582837 -0.070021 15174.008 123.41941632799 19.5215 0.0104 18.7761 0.0052 18.4739 0.0041
67.0 244.617077 -0.068767 34569.014 136.92986702864 18.6221 0.0041 17.5482 0.0026 17.0693 0.0024
67.0 244.628668 -0.066343 58335.197 115.37175617885 18.0902 0.0035 17.6825 0.0026 17.5011 0.0028
67.0 244.652329 -0.066147 7714.201 113.85285626581 20.2996 0.0107 19.1571 0.0052 18.5669 0.0062
67.0 244.548448 -0.065837 12042.019 139.86540843112 19.7845 0.0126 19.3718 0.0055 19.2114 0.0046
67.0 244.454483 -0.065511 9974.247 169.00964040326 20.0271 0.0095 19.4372 0.0072 19.2014 0.0074
67.0 244.533153 -0.064139 40686.043 123.98941839988 18.4575 0.0046 17.8804 0.0036 17.6427 0.0029
67.0 244.476243 -0.065098 19375.132 134.66435476477 19.2765 0.0127 18.7901 0.0054 18.5916 0.0058
67.0 244.528209 -0.060021 178697.904 120.93076658395 16.8264 0.0043 15.8205 0.0025 15.422 0.0016
67.0 244.616041 -0.06311 23680.894 173.4764853002 19.0189 0.0087 18.3835 0.0044 18.0806 0.0042
67.0 244.588409 -0.062374 39723.494 116.12996150828 18.4649 0.0049 17.9099 0.0024 17.6665 0.0029
67.0 244.649932 -0.060762 122013.556 882.0843484514 17.2777 0.0038 16.5305 0.002 16.2402 0.0017
67.0 244.612508 -0.059044 335175.003 134.10381201946 16.1692 0.0018 15.4127 0.0023 15.1088 0.0016
67.0 244.535177 -0.062286 12917.793 119.18636408766 19.7046 0.0097 18.4253 0.004 17.0 0.0027
67.0 244.445036 -0.059421 138858.301 303.00460453636 17.1513 0.003 16.52 0.0012 16.2799 0.0018
67.0 244.636176 -0.05988 20319.564 142.69403087192 19.2179 0.0063 18.0081 0.0028 17.1256 0.0024
67.0 244.638437 -0.05941 9111.876 132.24443264062 20.0928 0.0146 18.9918 0.0057 18.4867 0.004
67.0 244.62232 -0.060734 8865.678 128.83289355466 20.1407 0.0095 19.7811 0.01 19.6219 0.0094
67.0 244.471744 -0.059223 28849.597 141.98240969182 18.8327 0.0055 17.6342 0.0026 17.0342 0.0033
67.0 244.54016 -0.059387 12739.747 135.21402057794 19.721 0.0212 18.7352 0.0045 18.3228 0.004
67.0 244.547702 -0.054579 138878.477 229.07112132114 17.1318 0.002 16.7202 0.0022 16.5631 0.0017
67.0 244.489625 -0.054547 442237.282 144.97644036909 15.8743 0.003 15.1637 0.0023 14.8746 0.0016
67.0 244.504046 -0.058109 17996.544 134.52150871285 19.3266 0.009 19.0528 0.0062 18.912 0.0065
67.0 244.419247 -0.056108 19435.563 278.03491098944 19.3235 0.0122 18.9393 0.0046 18.7858 0.0048
67.0 244.602307 -0.053124 41801.404 118.9566406548 18.4381 0.0055 17.9282 0.003 17.7143 0.0027
67.0 244.486995 -0.054718 16830.498 140.38318017098 19.453 0.009 19.086 0.0049 18.9421 0.0057
67.0 244.51224 -0.054376 19885.095 134.6391990218 19.2332 0.0075 18.5701 0.0043 18.2843 0.0038
67.0 244.424646 -0.051207 229792.471 131.20408784413 16.6242 0.0041 16.2275 0.0018 16.0727 0.0021
67.0 244.42689 -0.053454 28168.807 126.02455816467 18.8949 0.0121 18.3884 0.0042 18.1857 0.0044
67.0 244.537898 -0.052495 8281.244 119.28583075013 20.1253 0.0153 19.0259 0.0072 18.5008 0.0042
67.0 244.605458 -0.052075 11704.975 121.62092064937 19.8032 0.0089 19.4897 0.0061 19.3428 0.0081
67.0 244.567819 -0.048771 159571.367 151.25324872399 16.9597 0.0029 16.3354 0.0027 16.1073 0.0018
67.0 244.578833 -0.050197 30644.055 163.40025556915 18.7698 0.0058 18.4756 0.0045 18.3492 0.0039
67.0 244.63942 -0.047952 25223.707 146.63040751251 18.9827 0.0054 17.9859 0.0026 17.5644 0.0029
67.0 244.534428 -0.047458 27570.001 122.68354127373 18.876 0.0054 18.3901 0.0038 18.1907 0.0039
67.0 244.436526 -0.041883 744133.536 134.16590544757 15.3349 0.0032 14.8947 0.0029 14.7266 0.0032
67.0 244.4878 -0.046421 23432.303 130.48301519272 19.0847 0.0083 18.7742 0.0029 18.6713 0.0038
67.0 244.618423 -0.046563 24052.884 119.32689341456 18.9787 0.009 17.7332 0.0045 17.0289 0.0022
67.0 244.456422 -0.044773 25733.843 140.43533591601 18.9947 0.006 18.5735 0.0035 18.428 0.0054
67.0 244.456873 -0.042881 14847.941 141.69159106018 19.5844 0.0116 18.9628 0.0046 18.7081 0.0042
67.0 244.570191 -0.043431 164073.735 122.19833780564 16.9485 0.002 16.5609 0.0019 16.3843 0.0018
67.0 244.446032 -0.045052 11540.904 108.93368809033 19.8368 0.0078 18.9202 0.0068 18.5676 0.004
67.0 244.432074 -0.044247 26794.872 151.80323373241 18.9661 0.0068 18.6886 0.0045 18.5822 0.0051
67.0 244.525312 -0.044993 10726.309 116.22745281582 19.8773 0.0101 18.7098 0.0042 18.1949 0.0026
67.0 244.634867 -0.043268 26450.779 237.36466217944 18.9514 0.0046 18.3733 0.0029 18.1466 0.0023
67.0 244.622804 -0.043107 9541.958 149.15435486333 20.053 0.0139 19.6414 0.0062 19.4631 0.0074
67.0 244.604287 -0.040651 103207.425 116.94107543066 17.4217 0.0042 16.4222 0.0016 15.9819 0.0013
67.0 244.420232 -0.040044 87863.765 114.02274090631 17.6532 0.0053 17.1903 0.0037 16.9724 0.0025
67.0 244.506502 -0.040585 39434.156 230.14223183824 18.4796 0.0076 17.959 0.0031 17.7432 0.0029
67.0 244.415088 -0.039939 58458.492 116.01515038809 18.0989 0.0044 17.6847 0.0048 17.5289 0.0052
67.0 244.501362 -0.037551 161287.513 116.02584716584 16.9511 0.0034 16.302 0.0019 16.0451 0.0015
67.0 244.488569 -0.038186 59240.48 186.4812529419 18.0776 0.005 17.7765 0.0022 17.6665 0.0027
67.0 244.462354 -0.038783 54987.363 131.56874878771 18.1573 0.0053 17.7603 0.0037 17.606 0.0043
67.0 244.432962 -0.039166 37602.186 122.06797063343 18.5526 0.006 17.8045 0.0038 17.5044 0.0027
67.0 244.510727 -0.037747 16117.929 116.66016486233 19.4643 0.008 19.0999 0.0051 18.9512 0.0072
67.0 244.582367 -0.039391 17846.208 132.23791741137 19.3431 0.0088 18.8506 0.0048 18.6127 0.0041
67.0 244.630333 -0.034348 225762.992 303.87887044907 16.6128 0.0022 16.1782 0.0017 16.0103 0.0025
67.0 244.629801 -0.036603 11762.096 111.64943646573 19.8356 0.0092 19.3395 0.0089 19.1226 0.0085
67.0 244.569846 -0.034934 65969.674 120.004106968 17.9218 0.0026 17.376 0.003 17.1355 0.0025
67.0 244.601448 -0.03428 128336.184 123.41494575415 17.2221 0.0025 16.8093 0.0023 16.6499 0.0018
67.0 244.554376 -0.029548 373916.711 124.22010628203 16.0193 0.0041 15.1865 0.0022 14.8641 0.0018
67.0 244.50574 -0.030558 85809.93 115.69107009752 17.6331 0.0052 16.6084 0.0027 16.1871 0.0023
67.0 244.567327 -0.030054 59929.549 134.7600556259 18.0268 0.0033 17.5387 0.0034 17.3085 0.0022
67.0 244.641081 -0.030994 13099.235 129.76963732424 19.6529 0.0106 18.6445 0.0043 18.214 0.0034
67.0 244.519866 -0.029435 24359.239 134.2959438984 19.0418 0.0081 18.6667 0.0055 18.5345 0.007
67.0 244.420074 -0.029217 20254.398 112.14695284078 19.2497 0.0063 18.6868 0.005 18.4437 0.0059
67.0 244.445079 -0.02954 8833.412 128.5245731162 20.1057 0.014 19.1399 0.0072 18.7465 0.006
67.0 244.63308 -0.028686 14455.673 128.57434850954 19.6326 0.0174 19.2364 0.0063 19.0864 0.01
67.0 244.472408 -0.027828 11807.903 121.017950919 19.7576 0.0166 19.2342 0.0083 19.0329 0.0094
67.0 244.651177 -0.025881 24546.917 116.09762819545 18.98 0.0044 18.4396 0.0041 18.1793 0.0056
67.0 244.452098 -0.027012 14584.645 128.4326737697 19.5445 0.009 18.2472 0.0035 17.4067 0.0029
67.0 244.491396 -0.025146 63590.426 239.32363747951 17.9721 0.0039 17.4993 0.0036 17.3224 0.003
67.0 244.577753 -0.021801 334553.237 123.77983864012 15.9813 0.0184 14.7642 0.0102 14.2224 0.0022
67.0 244.586947 -0.0215 49379.156 191.00695787019 18.2191 0.0067 17.714 0.0037 17.5016 0.0022
67.0 244.504012 -0.023635 56750.169 182.90235500717 18.0758 0.0042 17.4078 0.0029 17.1366 0.002
67.0 244.652069 -0.022469 59292.56 116.05760901782 18.0352 0.0047 17.3112 0.0027 17.0092 0.0017
67.0 244.442582 -0.023195 40045.37 112.56040006281 18.4764 0.0045 17.9031 0.0028 17.6733 0.0038
67.0 244.461795 -0.023823 7374.928 134.00511423479 20.3084 0.0184 19.1241 0.0056 18.4363 0.0061
67.0 244.639902 -0.022324 14001.345 113.02275299152 19.6387 0.0097 19.2312 0.0067 19.0581 0.0065
67.0 244.62363 -0.020355 43291.107 276.41146078296 18.3817 0.0038 17.9759 0.0037 17.8292 0.0037
67.0 244.522513 -0.018366 155325.828 136.86345526749 17.0057 0.001 16.4981 0.0021 16.3057 0.0023
67.0 244.4514 -0.020778 7448.599 112.52901514807 20.2416 0.0174 18.9896 0.0064 18.4521 0.0046
67.0 244.594071 -0.019431 28081.015 114.9463838608 18.8273 0.0069 18.2784 0.0028 18.0447 0.0036
67.0 244.52579 -0.014599 128509.161 120.34965529604 17.215 0.003 16.8019 0.0016 16.6157 0.0028
67.0 244.462561 -0.01144 49346.353 212.51553183968 18.2249 0.0059 17.6449 0.0034 17.4 0.0025
67.0 244.469726 -0.010465 70384.955 132.52088620219 17.8419 0.0044 17.2497 0.0031 17.0243 0.002
67.0 244.494048 -0.008088 90796.58 124.81999456015 17.5554 0.0034 16.9953 0.0028 16.7502 0.0017
67.0 244.445773 -0.006211 234136.901 113.23817636591 16.5315 0.0031 15.529 0.0021 15.1301 0.0018
67.0 244.573221 -0.008168 6835.358 122.5298853684 20.3591 0.0128 19.707 0.0091 19.425 0.0061
67.0 244.508999 -0.006432 7228.806 125.20072872197 20.224 0.0203 19.2491 0.0055 18.806 0.0061
67.0 244.597237 -0.000208 612433.737 206.03355446747 15.481 0.003 14.9468 0.0017 14.7161 0.0027
67.0 244.514773 -0.002667 91922.696 235.59688099901 17.5484 0.0055 17.0643 0.0031 16.8745 0.0025
67.0 244.651847 -0.003345 28740.168 133.67369438169 18.8073 0.0055 17.9293 0.0031 17.5414 0.0032
67.0 244.528068 -0.002243 54395.66 158.43196749903 18.1194 0.0077 17.4511 0.0027 17.1572 0.0031
67.0 244.619819 -0.002156 68794.396 154.3459900482 17.8696 0.005 17.4387 0.0027 17.2546 0.0038
67.0 244.473366 -0.001998 46735.614 125.98005055989 18.2362 0.0048 16.9926 0.0031 16.2971 0.0028
67.0 244.563443 -0.001365 24249.772 162.97721241515 18.9514 0.0056 17.7066 0.0032 16.7655 0.0022
67.0 244.559363 0.002349 155121.095 396.26113640963 16.9875 0.0043 16.5604 0.0023 16.3815 0.0021
67.0 244.47782 0.000631 20808.182 121.83420442319 19.165 0.007 18.8583 0.0034 18.7415 0.0051
67.0 244.588602 0.001176 46235.414 258.72795238335 18.2796 0.004 17.8387 0.0025 17.6525 0.0032
67.0 244.571365 0.005548 157793.178 182.76071124988 16.9431 0.0033 16.3887 0.0036 16.1459 0.0014
67.0 244.60918 0.003517 92703.935 118.86456158832 17.5399 0.0048 17.168 0.0025 17.0178 0.0024
67.0 244.501083 0.005217 223728.982 119.74372959707 16.5858 0.0039 16.0596 0.0015 15.8455 0.002
67.0 244.478363 0.003685 72401.669 136.26974925854 17.7906 0.0051 17.1013 0.0027 16.8264 0.0017
67.0 244.469227 0.003588 50256.616 149.32680441494 18.1589 0.0051 17.1669 0.0034 16.7666 0.0025
67.0 244.653035 0.004646 16638.676 128.15170431623 19.39 0.0107 18.1525 0.0046 16.9855 0.0031
67.0 244.539929 0.005454 37228.088 123.37914659459 18.5517 0.0051 18.1793 0.0065 18.0216 0.0027
67.0 244.50565 0.007393 54736.459 170.87971508827 18.1368 0.0041 17.6918 0.004 17.5197 0.0025
67.0 244.528874 0.0067 8653.718 117.77443536025 20.097 0.0116 19.2777 0.0101 18.8877 0.0039
67.0 244.581892 0.00805 34833.033 113.39402681346 18.5565 0.0091 17.3067 0.0032 16.5725 0.0023
67.0 244.520865 0.007902 22766.003 126.58830890636 19.0255 0.0086 18.528 0.0033 18.3228 0.0035
67.0 244.630674 0.013847 167796.892 176.9160485806 16.904 0.0026 16.4066 0.0016 16.1968 0.002
67.0 244.612572 0.017452 392976.503 122.98019023804 15.9499 0.0034 15.499 0.0017 15.3194 0.0023
67.0 244.451985 0.017643 331669.687 109.41050832754 16.1516 0.0022 15.7019 0.0017 15.5325 0.0025
67.0 244.538828 0.015244 46714.84 123.05747563227 18.2557 0.005 17.5338 0.0044 17.2532 0.0021
67.0 244.595115 0.016159 40784.137 117.26021433403 18.4081 0.0062 17.8802 0.0038 17.6245 0.0023
67.0 244.488839 0.015912 19378.407 144.25271457656 19.1972 0.0076 18.1942 0.004 17.7622 0.0023
67.0 244.455362 0.016439 11006.435 118.90626228895 19.8578 0.007 19.19 0.0058 18.9145 0.0052
67.0 244.483574 0.01865 55008.433 119.16410899812 18.0662 0.0057 17.1269 0.0027 16.6774 0.0019
67.0 244.527041 0.017693 9052.177 119.21122599826 20.1222 0.0292 19.175 0.0065 18.7693 0.0052
67.0 244.512947 0.019796 13087.112 122.43798795925 19.6668 0.0163 18.7786 0.0078 18.4327 0.0067
67.0 244.510791 0.019746 6822.798 124.23115030061 20.4355 0.0369 20.0809 0.0164 19.9342 0.0109
