cat_id ra dec r_Swope_flux r_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
0.0 88.228707 15.819998 875.797 1.0 19.5419 0.0144 18.9411 0.0044 18.6833 0.0077
0.0 88.103269 15.820264 1596.446 1.0 19.0117 0.0132 18.4176 0.0042 18.1178 0.0042
0.0 88.010349 15.82111 6730.695 1.0 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
0.0 88.110778 15.821581 6408.932 1.0 17.8252 0.0053 16.9336 0.0021 16.509 0.0102
0.0 88.123772 15.821589 4542.263 1.0 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
0.0 88.084203 15.821214 1204.936 1.0 19.7416 0.0208 18.7452 0.0049 18.3234 0.012
0.0 88.051119 15.822121 1271.106 1.0 19.4202 0.0072 18.6084 0.0075 18.2035 0.0077
0.0 88.198108 15.821776 1322.945 1.0 19.3136 0.0394 18.6595 0.0041 18.4042 0.0107
0.0 88.034843 15.822749 3596.055 1.0 17.9536 0.0069 17.5656 0.0028 17.3868 0.005
0.0 88.214221 15.82261 2087.011 1.0 18.6444 0.005 18.1189 0.003 17.8749 0.0074
0.0 88.179166 15.821946 456.204 1.0 20.9486 0.0252 19.7676 0.0105 18.7557 0.0043
0.0 88.248086 15.824069 8736.097 1.0 16.8906 0.0023 16.5742 0.0023 16.4559 0.0025
0.0 88.085317 15.823354 1224.398 1.0 19.1068 0.0114 18.6634 0.0088 18.4659 0.0078
0.0 88.018365 15.823642 3358.68 1.0 17.8354 0.0072 17.5704 0.0041 17.4784 0.007
0.0 88.229221 15.824442 7002.384 1.0 17.2732 0.002 16.8294 0.003 16.6359 0.009
0.0 88.242417 15.822956 591.892 1.0 20.1487 0.0158 19.5265 0.012 19.2208 0.0159
0.0 88.075143 15.823058 551.65 1.0 20.0092 0.0236 19.5007 0.0061 19.2708 0.0126
0.0 88.181799 15.823845 525.297 1.0 20.7379 0.0595 19.699 0.0098 19.1902 0.0069
0.0 88.235327 15.82381 881.553 1.0 19.7421 0.0119 19.1511 0.0058 18.8844 0.0129
0.0 88.241411 15.824639 2138.53 1.0 18.7027 0.016 18.1419 0.0029 17.8849 0.0089
0.0 88.25009 15.82492 1965.311 1.0 18.9527 0.0297 18.1563 0.0047 17.8138 0.0065
0.0 88.098895 15.824257 809.97 1.0 19.8031 0.0174 19.0907 0.0089 18.7556 0.0089
0.0 88.0392 15.825799 2455.611 1.0 18.5222 0.0178 17.881 0.0034 17.607 0.0024
0.0 88.131133 15.825996 2082.925 1.0 19.0731 0.017 18.173 0.0055 17.7479 0.0059
0.0 88.249428 15.827263 2300.135 1.0 18.8783 0.0069 17.9785 0.0038 17.5784 0.0069
0.0 88.089242 15.82772 5310.865 1.0 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
0.0 88.109012 15.827846 3899.617 1.0 18.4568 0.0083 17.4029 0.0029 16.9758 0.0107
0.0 88.181745 15.829321 22251.432 1.0 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
0.0 88.050177 15.827991 2270.157 1.0 18.6477 0.0101 18.0072 0.0041 17.7311 0.0037
0.0 88.2181 15.828076 1735.787 1.0 19.2106 0.0046 18.3231 0.006 17.9493 0.0099
0.0 88.134732 15.82758 732.212 1.0 20.2742 0.0207 19.2711 0.0056 18.8567 0.0106
0.0 88.005238 15.827593 555.883 1.0 19.9928 0.0202 19.416 0.01 19.1349 0.0072
0.0 88.036209 15.831433 5374.98 1.0 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
0.0 88.030781 15.827524 454.318 1.0 20.9836 0.0181 19.9192 0.0135 19.4212 0.0148
0.0 88.103439 15.828951 2704.993 1.0 18.3326 0.0051 17.8468 0.0044 17.6264 0.0071
0.0 88.068773 15.828368 1425.618 1.0 19.149 0.0089 18.5119 0.0043 18.2261 0.0079
0.0 88.210953 15.828253 677.544 1.0 20.23 0.0176 19.4036 0.0088 19.0402 0.0105
0.0 88.06859 15.830253 13684.113 1.0 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
0.0 88.178202 15.830294 4431.588 1.0 17.94 0.0055 17.328 0.0028 17.055 0.008
0.0 88.174883 15.829338 2316.765 1.0 18.8329 0.0088 18.0969 0.0048 17.7285 0.0061
0.0 88.039917 15.829509 1439.677 1.0 19.1095 0.0044 18.5448 0.0044 18.31 0.0122
0.0 88.134329 15.830038 2031.158 1.0 18.8821 0.0263 18.1246 0.0048 17.7865 0.0075
0.0 88.254098 15.831429 14613.564 1.0 16.5131 0.0072 15.999 0.0034 15.7882 0.0057
0.0 88.183353 15.830475 2215.878 1.0 18.6077 0.0067 18.0753 0.0039 17.8545 0.003
0.0 88.166309 15.831141 5096.596 1.0 18.1113 0.0019 17.1978 0.0049 16.7824 0.0037
0.0 88.06637 15.830059 345.76 1.0 20.6283 0.0225 19.9364 0.0096 19.6108 0.017
0.0 88.138931 15.830854 639.955 1.0 20.0197 0.0234 19.369 0.0049 19.0795 0.0151
0.0 88.175105 15.8322 12349.897 1.0 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
0.0 88.201571 15.832563 8469.79 1.0 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
0.0 88.161509 15.833204 871.464 1.0 19.7076 0.0108 19.1124 0.0055 18.8208 0.014
0.0 88.057106 15.833515 1334.555 1.0 19.1702 0.011 18.58 0.0036 18.3379 0.002
0.0 88.00726 15.833276 564.711 1.0 20.4796 0.014 19.4999 0.0148 18.987 0.0112
0.0 88.168871 15.834132 1895.827 1.0 18.964 0.0142 18.2402 0.0061 17.8943 0.0037
0.0 88.247669 15.83391 770.463 1.0 19.8443 0.019 19.235 0.0049 18.9374 0.0063
0.0 88.061961 15.83371 711.142 1.0 19.975 0.0075 19.34 0.0082 19.0687 0.0118
0.0 88.105691 15.836081 28130.742 1.0 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
0.0 88.023393 15.835216 6328.88 1.0 17.346 0.0063 16.9007 0.003 16.7112 0.0065
0.0 88.20073 15.834564 788.958 1.0 20.0118 0.0116 19.0946 0.0076 18.6491 0.0124
0.0 88.036325 15.835313 5496.073 1.0 17.8138 0.0067 17.0512 0.0071 16.7066 0.0088
0.0 88.18111 15.834612 1062.409 1.0 19.4018 0.025 18.8511 0.0056 18.6097 0.0107
0.0 88.071215 15.835165 1262.355 1.0 19.1237 0.0095 18.6701 0.0065 18.4531 0.0051
0.0 88.210785 15.83692 7407.842 1.0 17.237 0.0076 16.7486 0.0026 16.5449 0.0052
0.0 88.14853 15.835211 607.842 1.0 20.2083 0.0252 19.4755 0.0074 19.0769 0.0118
0.0 88.223773 15.836479 6308.792 1.0 17.3998 0.0032 16.9179 0.0026 16.6985 0.006
0.0 88.101278 15.837439 7347.858 1.0 17.2236 0.0053 16.7431 0.0021 16.5326 0.0073
0.0 88.01213 15.838206 12469.74 1.0 16.5612 0.0033 16.1362 0.0031 15.9615 0.0031
0.0 88.079493 15.839587 39579.105 1.0 15.2284 0.0032 14.9382 0.0016 14.8419 0.0046
0.0 88.049203 15.836705 742.619 1.0 19.7889 0.0085 19.218 0.006 18.9418 0.0119
0.0 88.046166 15.839742 20261.534 1.0 16.7583 0.0021 15.6551 0.0021 15.1844 0.0018
0.0 88.136911 15.838217 810.278 1.0 20.3426 0.0526 19.2002 0.0058 18.6886 0.0067
0.0 88.197226 15.838893 1443.092 1.0 19.2894 0.0145 18.5476 0.004 18.1296 0.0051
0.0 88.228415 15.838859 1114.669 1.0 19.1534 0.0177 18.7157 0.009 18.5558 0.0078
0.0 88.216063 15.839125 1932.07 1.0 19.1129 0.0037 18.2 0.0038 17.7854 0.006
0.0 88.192892 15.838949 721.446 1.0 19.8036 0.0218 19.2738 0.0056 19.0098 0.0069
0.0 88.075329 15.84119 26950.278 1.0 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
0.0 88.065812 15.838999 900.129 1.0 19.9455 0.0176 19.0201 0.0056 18.6128 0.0055
0.0 88.203349 15.840245 4645.224 1.0 18.0033 0.0024 17.2431 0.0026 16.9433 0.0078
0.0 88.016971 15.839045 670.992 1.0 20.0077 0.0442 19.3689 0.0083 19.0727 0.0122
0.0 88.231647 15.839538 465.074 1.0 20.2594 0.0153 19.6921 0.0099 19.5341 0.0124
0.0 88.03995 15.840035 912.671 1.0 19.3308 0.0037 18.9562 0.0068 18.7653 0.0047
0.0 88.122488 15.843352 88884.914 1.0 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
0.0 88.109526 15.840828 1917.02 1.0 19.2693 0.0134 18.2421 0.0054 17.7816 0.0057
0.0 88.165609 15.841097 2106.715 1.0 18.6829 0.0079 18.1511 0.0054 17.903 0.0059
0.0 88.169968 15.840912 1641.206 1.0 19.1167 0.0081 18.4189 0.0042 18.1098 0.0012
0.0 88.151936 15.840965 1012.387 1.0 19.4473 0.0093 18.8836 0.0047 18.6145 0.0085
0.0 88.185392 15.841093 1694.118 1.0 18.8898 0.0093 18.3559 0.0045 18.1139 0.0121
0.0 88.057704 15.841288 3209.873 1.0 18.0729 0.0022 17.6603 0.0037 17.4777 0.0076
0.0 88.013892 15.841248 2154.273 1.0 18.648 0.0063 18.0356 0.0036 17.7586 0.0066
0.0 88.123572 15.841177 881.284 1.0 19.5653 0.0166 19.002 0.0073 18.7234 0.0051
0.0 88.059427 15.842234 5169.863 1.0 17.6143 0.0051 17.1256 0.0025 16.9225 0.0026
0.0 88.018268 15.841148 937.459 1.0 19.8381 0.0413 18.9795 0.0066 18.617 0.0098
0.0 88.024804 15.842588 6688.138 1.0 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
0.0 88.06809 15.843818 22360.884 1.0 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
0.0 88.05294 15.841765 2087.276 1.0 18.6952 0.0097 18.1456 0.0027 17.8763 0.009
0.0 88.211008 15.842019 1646.361 1.0 19.2332 0.0273 18.306 0.0061 17.9345 0.0022
0.0 88.076555 15.842574 3633.516 1.0 18.0099 0.0037 17.5281 0.0023 17.3199 0.0054
0.0 88.120007 15.841653 454.583 1.0 20.373 0.0154 19.6976 0.0124 19.4395 0.0162
0.0 88.036136 15.844372 29731.908 1.0 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
0.0 88.143428 15.84302 5955.131 1.0 18.0086 0.0078 16.993 0.0031 16.5622 0.003
0.0 88.218665 15.842411 1850.742 1.0 19.463 0.0107 18.2804 0.0053 17.7291 0.0045
0.0 88.132849 15.844077 12361.07 1.0 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
0.0 88.240932 15.843093 2062.563 1.0 18.947 0.0055 18.1192 0.0041 17.7607 0.0063
0.0 88.157855 15.843072 725.775 1.0 19.8148 0.0079 19.2672 0.0072 19.0206 0.0108
0.0 88.119185 15.843623 2583.716 1.0 18.5672 0.0061 17.9053 0.0045 17.6281 0.0039
0.0 88.181203 15.84416 4683.566 1.0 17.7128 0.0146 17.246 0.0044 17.0567 0.0
0.0 88.051074 15.845244 9681.712 1.0 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
0.0 88.104176 15.845809 6070.656 1.0 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
0.0 88.047146 15.846525 4216.393 1.0 18.1373 0.0069 17.4108 0.0028 17.0945 0.0084
0.0 88.172479 15.845151 428.437 1.0 21.0735 0.0457 19.8762 0.0177 19.2391 0.0178
0.0 88.169912 15.846733 6732.051 1.0 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
0.0 88.080065 15.846309 2269.193 1.0 18.6694 0.0033 18.0 0.0031 17.7106 0.0053
0.0 88.144475 15.847044 2376.502 1.0 18.4292 0.0172 17.9739 0.0021 17.7621 0.0029
0.0 88.216758 15.846545 630.324 1.0 20.5874 0.03 19.3784 0.0059 18.8123 0.0058
0.0 88.147047 15.846681 581.16 1.0 19.8118 0.0183 19.3957 0.009 19.1799 0.0165
0.0 88.132035 15.848882 25332.077 1.0 16.4299 0.0014 15.437 0.002 14.9902 0.0031
0.0 88.118366 15.84649 498.564 1.0 20.1003 0.0149 19.5023 0.0107 19.2042 0.0147
0.0 88.053945 15.847457 2413.235 1.0 18.6377 0.0077 17.9525 0.0034 17.6463 0.0053
0.0 88.185559 15.847176 742.434 1.0 19.9101 0.0088 19.3508 0.0097 19.1064 0.0187
0.0 88.147935 15.848673 7534.726 1.0 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
0.0 88.012432 15.848952 6575.758 1.0 17.3199 0.0043 16.838 0.0018 16.617 0.0061
0.0 88.246229 15.849232 6951.435 1.0 17.5749 0.0066 16.8425 0.0028 16.4558 0.0047
0.0 88.095597 15.847374 447.507 1.0 20.4958 0.0397 19.7676 0.0135 19.4202 0.0099
0.0 88.158923 15.848721 3511.5 1.0 18.1532 0.009 17.5906 0.0031 17.3435 0.0044
0.0 88.15207 15.848955 3278.436 1.0 18.1945 0.0112 17.6497 0.0024 17.397 0.0084
0.0 88.098101 15.850237 3163.564 1.0 18.1864 0.0052 17.6731 0.0035 17.4417 0.0055
0.0 88.027507 15.851004 17988.064 1.0 16.4612 0.003 15.7798 0.003 15.4544 0.0104
0.0 88.18495 15.850092 1622.272 1.0 18.9946 0.0027 18.3722 0.0044 18.0766 0.0043
0.0 88.219309 15.85009 2302.904 1.0 18.5039 0.0142 18.025 0.0038 17.797 0.0088
0.0 88.19958 15.850273 2457.88 1.0 19.0302 0.0122 17.9182 0.0041 17.3954 0.007
0.0 88.225737 15.85379 66608.187 1.0 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
0.0 88.250401 15.851302 6011.448 1.0 17.4795 0.0075 16.9603 0.0033 16.7269 0.0044
0.0 88.148878 15.850586 984.221 1.0 19.3863 0.0272 18.9108 0.004 18.6448 0.0072
0.0 88.21273 15.850538 710.773 1.0 20.2564 0.0339 19.2017 0.0054 18.7357 0.0113
0.0 88.174239 15.851301 3786.914 1.0 18.1309 0.0076 17.5157 0.0035 17.2559 0.0032
0.0 88.086021 15.850861 656.858 1.0 20.5646 0.0417 19.3696 0.0059 18.7921 0.0031
0.0 88.08952 15.851982 809.996 1.0 20.4234 0.0071 19.3277 0.0093 18.6156 0.0138
0.0 88.017603 15.853113 4289.985 1.0 18.1892 0.0134 17.3477 0.0023 16.996 0.0037
0.0 88.157287 15.852123 663.6 1.0 19.9804 0.0117 19.37 0.0061 19.0357 0.0163
0.0 88.164003 15.85213 742.422 1.0 20.3642 0.0089 19.3693 0.0075 18.9866 0.0102
0.0 88.183324 15.853535 4292.205 1.0 17.935 0.0123 17.3924 0.0042 17.1515 0.0059
0.0 88.212849 15.852655 1386.186 1.0 19.597 0.0256 18.5553 0.0054 18.1325 0.0071
0.0 88.137277 15.852053 614.44 1.0 20.2896 0.0163 19.4082 0.0116 19.0541 0.0093
0.0 88.071768 15.855371 36269.0 1.0 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
0.0 88.086339 15.854562 9152.063 1.0 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
0.0 88.163002 15.853804 1531.786 1.0 19.0752 0.0085 18.4389 0.0035 18.1476 0.0046
0.0 88.045796 15.853955 1567.627 1.0 18.9048 0.0102 18.4222 0.0053 18.187 0.0112
0.0 88.179113 15.854174 2354.521 1.0 18.9835 0.0123 18.0231 0.0037 17.5927 0.0036
0.0 88.14481 15.853372 897.911 1.0 19.5531 0.0075 19.0915 0.0086 18.8375 0.0057
0.0 88.246634 15.853523 544.867 1.0 20.3489 0.0136 19.7201 0.0158 19.4305 0.0104
0.0 88.136103 15.854927 1881.173 1.0 18.4331 0.0046 17.9339 0.0077 17.6576 0.0143
0.0 88.175692 15.856059 10258.161 1.0 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
0.0 88.207542 15.855712 3266.09 1.0 18.0405 0.0037 17.6596 0.0058 17.4759 0.005
0.0 88.253189 15.855105 1790.83 1.0 19.6439 0.0191 18.372 0.0035 17.3342 0.003
0.0 88.177781 15.856578 9969.652 1.0 17.1518 0.006 16.4123 0.0038 16.0944 0.0033
0.0 88.096654 15.856272 5245.885 1.0 17.5341 0.0055 17.1827 0.0024 17.0463 0.0043
0.0 88.127703 15.855739 1963.444 1.0 18.9403 0.0031 18.1802 0.0057 17.8119 0.0036
0.0 88.256605 15.856586 4619.182 1.0 18.0228 0.0046 17.2892 0.0024 16.9801 0.0029
0.0 88.124859 15.855668 2039.444 1.0 18.654 0.0082 18.1182 0.0028 17.8701 0.0048
0.0 88.042574 15.855034 494.946 1.0 20.2615 0.0316 19.5417 0.0084 19.2915 0.0164
0.0 88.166498 15.857439 14998.872 1.0 16.224 0.0009 16.0141 0.0028 15.9396 0.0023
0.0 88.003581 15.857077 7073.007 1.0 17.1263 0.0028 16.7305 0.0034 16.5921 0.005
0.0 88.075564 15.855408 617.489 1.0 20.3368 0.0163 19.4484 0.0065 19.0345 0.0101
0.0 88.024459 15.855488 531.743 1.0 20.3914 0.0233 19.4889 0.0114 19.1472 0.0004
0.0 88.10075 15.856807 3731.486 1.0 18.0037 0.0069 17.5618 0.0024 17.3558 0.0057
0.0 88.026279 15.857116 4322.615 1.0 17.8454 0.0063 17.3111 0.0028 17.1472 0.014
0.0 88.108452 15.859368 16977.457 1.0 16.473 0.0038 15.8907 0.0018 15.6329 0.0022
0.0 88.143066 15.857155 528.086 1.0 20.7374 0.0211 19.4979 0.0067 18.2758 0.0068
0.0 88.034404 15.859385 24895.356 1.0 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
0.0 88.03209 15.859369 10266.42 1.0 16.7764 0.0036 16.3722 0.003 16.2203 0.0035
0.0 88.040931 15.859764 27662.485 1.0 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
0.0 88.106218 15.857754 937.08 1.0 19.9071 0.0272 19.0803 0.0065 18.662 0.0037
0.0 88.037582 15.857721 1086.653 1.0 19.2582 0.0111 18.8111 0.0042 18.6238 0.0195
0.0 88.230556 15.857903 669.338 1.0 20.1149 0.0152 19.3623 0.0145 19.0299 0.0103
0.0 88.009897 15.858312 957.222 1.0 19.5801 0.0185 18.9317 0.0081 18.6344 0.0046
0.0 88.177635 15.85904 1436.289 1.0 19.1771 0.0074 18.5973 0.0037 18.3168 0.0057
0.0 88.255328 15.858812 597.049 1.0 20.1735 0.0263 19.4596 0.0087 19.0993 0.0146
0.0 88.151757 15.862257 52255.287 1.0 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
0.0 88.139183 15.859996 1946.887 1.0 18.8474 0.0155 18.1904 0.0045 17.8708 0.0057
0.0 88.048115 15.859719 754.259 1.0 20.0079 0.0176 19.2317 0.0061 18.8875 0.017
0.0 88.030478 15.860819 6373.541 1.0 17.6598 0.0053 16.9031 0.0037 16.5742 0.0092
0.0 88.122677 15.860297 2035.432 1.0 19.4669 0.0102 18.1893 0.0058 17.4306 0.0029
0.0 88.199356 15.860008 862.925 1.0 20.0407 0.0019 19.0704 0.0057 18.6603 0.0096
0.0 88.141105 15.86109 4174.126 1.0 18.055 0.0099 17.4151 0.0027 17.1324 0.0138
0.0 88.099374 15.861337 5601.301 1.0 17.6457 0.0043 17.1086 0.0025 16.8599 0.0056
0.0 88.220416 15.86164 5885.908 1.0 17.9738 0.0064 17.0207 0.0047 16.6122 0.0039
0.0 88.217592 15.861323 1334.928 1.0 19.1852 0.0128 18.613 0.006 18.3345 0.018
0.0 88.136658 15.86152 975.32 1.0 19.698 0.0278 19.0173 0.0055 18.7116 0.006
0.0 88.25256 15.865092 38375.005 1.0 15.2112 0.0035 14.9506 0.0011 14.8687 0.004
0.0 88.05039 15.863656 5562.008 1.0 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
0.0 88.17953 15.866311 31290.578 1.0 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
0.0 88.239084 15.863249 1071.053 1.0 19.3648 0.0153 18.7369 0.0086 18.4565 0.0112
0.0 88.031966 15.864227 4354.585 1.0 18.0013 0.0036 17.3302 0.004 17.0419 0.0048
0.0 88.082287 15.864221 5171.323 1.0 18.2248 0.0038 17.1928 0.0021 16.7665 0.002
0.0 88.013924 15.865071 1225.799 1.0 19.2593 0.0051 18.709 0.0051 18.4841 0.0045
0.0 88.230253 15.865321 2439.957 1.0 18.4565 0.0064 17.9305 0.0036 17.6945 0.0066
0.0 88.198134 15.865243 2449.844 1.0 18.3818 0.0037 17.9651 0.006 17.7793 0.0066
0.0 88.126508 15.865178 824.804 1.0 19.978 0.0297 19.2792 0.0103 18.9777 0.011
0.0 88.2432 15.865138 575.033 1.0 20.4176 0.0271 19.6065 0.0121 19.2072 0.0136
0.0 88.248341 15.866729 6894.382 1.0 17.2885 0.0033 16.7864 0.0012 16.5579 0.0054
0.0 88.018734 15.866599 3098.421 1.0 18.2024 0.0048 17.637 0.0034 17.4047 0.0073
0.0 88.244902 15.868144 14565.148 1.0 16.5346 0.0022 16.0364 0.0027 15.8054 0.0032
0.0 88.03661 15.866565 583.656 1.0 20.2524 0.0356 19.5477 0.0106 19.2364 0.0149
0.0 88.175951 15.867662 4110.599 1.0 17.7902 0.0072 17.3756 0.0028 17.2024 0.0033
0.0 88.165929 15.867509 2502.19 1.0 18.7546 0.0116 17.9957 0.0029 17.6371 0.0077
0.0 88.105662 15.866653 728.885 1.0 20.041 0.0141 19.3373 0.0059 19.0513 0.0092
0.0 88.029586 15.869227 10568.632 1.0 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
0.0 88.198098 15.871708 85961.303 1.0 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
0.0 88.174044 15.868639 1177.313 1.0 19.3991 0.0096 18.8564 0.0054 18.6095 0.007
0.0 88.133792 15.869471 7868.309 1.0 17.1983 0.0076 16.74 0.002 16.5452 0.0036
0.0 88.146848 15.870285 2719.249 1.0 18.2787 0.0104 17.8604 0.0023 17.6626 0.0128
0.0 88.117034 15.870153 2219.832 1.0 18.6271 0.0072 18.0621 0.0034 17.8138 0.0053
0.0 88.141729 15.870554 7217.018 1.0 18.0306 0.0086 16.8279 0.0021 16.1495 0.0061
0.0 88.229103 15.871728 13461.314 1.0 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
0.0 88.224013 15.871383 2625.26 1.0 18.4259 0.0037 17.9075 0.0045 17.6622 0.0054
0.0 88.238751 15.87048 803.568 1.0 19.5385 0.0084 19.0525 0.025 18.845 0.0146
0.0 88.063857 15.873745 54772.524 1.0 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
0.0 88.149605 15.871639 3331.325 1.0 18.4045 0.006 17.6641 0.0032 17.3357 0.0078
0.0 88.080411 15.870613 603.454 1.0 19.9694 0.0125 19.4097 0.0083 19.0619 0.015
0.0 88.034343 15.871762 1611.496 1.0 19.3272 0.0045 18.3673 0.0046 17.9696 0.0079
0.0 88.15451 15.871119 527.5 1.0 20.3654 0.0194 19.6338 0.0066 19.3652 0.0126
0.0 88.232933 15.872788 12643.825 1.0 16.6463 0.0038 16.147 0.0023 15.9283 0.004
0.0 88.205342 15.873759 2372.767 1.0 18.5808 0.0041 17.9678 0.0045 17.6997 0.0022
0.0 88.029579 15.874747 35279.537 1.0 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
0.0 88.125978 15.873276 3905.74 1.0 17.869 0.0068 17.4813 0.0027 17.313 0.0042
0.0 88.208229 15.872807 786.241 1.0 19.8304 0.0086 19.2797 0.0073 19.0311 0.0154
0.0 88.027394 15.873143 1744.447 1.0 19.2418 0.0083 18.2532 0.0048 17.8615 0.0101
0.0 88.166542 15.8738 1407.242 1.0 19.0794 0.0076 18.5161 0.0044 18.2467 0.0112
0.0 88.214067 15.874839 2268.425 1.0 18.8456 0.0068 18.0416 0.0036 17.6678 0.0049
0.0 88.187037 15.874722 507.033 1.0 20.266 0.0355 19.6386 0.015 19.3384 0.0026
0.0 88.078688 15.876811 21219.911 1.0 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
0.0 88.182805 15.875247 894.167 1.0 19.5601 0.032 19.0813 0.0036 18.8709 0.0134
0.0 88.217082 15.875766 856.345 1.0 19.5601 0.0106 19.0068 0.0043 18.7719 0.0064
0.0 88.10489 15.876692 7633.713 1.0 17.24 0.0013 16.7151 0.0018 16.4914 0.0024
0.0 88.062756 15.875667 1131.802 1.0 20.0289 0.028 18.7666 0.0055 18.0509 0.0025
0.0 88.007084 15.875371 538.465 1.0 20.9256 0.0165 19.6572 0.0074 18.9617 0.0188
0.0 88.119939 15.877667 1974.669 1.0 18.8165 0.0217 18.2231 0.0054 17.9647 0.006
0.0 88.084332 15.879945 25382.825 1.0 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
0.0 88.137324 15.879476 2470.715 1.0 18.4683 0.0068 17.9735 0.0024 17.7336 0.0099
0.0 88.245334 15.879594 3119.585 1.0 18.8731 0.0076 17.6199 0.004 16.9851 0.0023
0.0 88.135101 15.880418 2625.349 1.0 18.3693 0.0083 17.8746 0.0032 17.663 0.0073
0.0 88.034333 15.880472 4049.328 1.0 18.1634 0.0039 17.4016 0.0022 17.0407 0.0042
0.0 88.124265 15.880216 2128.116 1.0 19.0283 0.0069 18.1522 0.0065 17.7807 0.005
0.0 88.05767 15.880571 2501.369 1.0 18.5299 0.0073 17.9206 0.0048 17.6478 0.0032
0.0 88.194126 15.880588 1374.51 1.0 18.9911 0.0053 18.5112 0.0056 18.286 0.0058
0.0 88.243467 15.880257 529.585 1.0 20.1428 0.026 19.6643 0.0107 19.4231 0.0102
0.0 88.079373 15.881201 4282.394 1.0 17.9154 0.0052 17.3454 0.0033 17.1119 0.0085
0.0 88.183396 15.882578 10988.167 1.0 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
0.0 88.111685 15.882235 18440.531 1.0 16.2109 0.0033 15.789 0.0024 15.617 0.0039
0.0 88.019523 15.882229 4911.824 1.0 17.5 0.0031 17.193 0.0032 17.0846 0.0022
0.0 88.230012 15.881415 1026.523 1.0 19.4127 0.017 18.852 0.0115 18.5924 0.0042
0.0 88.105905 15.881037 588.119 1.0 20.3827 0.0376 19.4719 0.0058 19.1062 0.0152
0.0 88.042266 15.881391 968.648 1.0 19.5338 0.0137 18.8981 0.0062 18.6159 0.0095
0.0 88.123806 15.882883 4190.178 1.0 18.7071 0.012 17.4198 0.007 16.6399 0.0066
0.0 88.046217 15.885572 64133.128 1.0 15.3177 0.002 14.3935 0.002 13.9823 0.0011
0.0 88.211004 15.882711 1013.471 1.0 19.4293 0.0081 18.9258 0.0063 18.7234 0.0126
0.0 88.248585 15.882823 549.592 1.0 20.1997 0.0187 19.5116 0.0103 19.2141 0.0137
0.0 88.016521 15.88345 1341.568 1.0 19.0561 0.0117 18.5708 0.0056 18.3522 0.0109
0.0 88.004341 15.88313 919.099 1.0 19.6349 0.0074 18.9929 0.0043 18.7203 0.0068
0.0 88.102379 15.883903 3613.249 1.0 18.6826 0.0054 17.543 0.0036 17.0558 0.0039
0.0 88.23189 15.885962 14501.816 1.0 16.4129 0.0022 16.0243 0.0031 15.8596 0.0016
0.0 88.154277 15.884518 1810.998 1.0 18.5753 0.0101 18.2945 0.0057 18.1459 0.0183
0.0 88.174108 15.885488 8582.571 1.0 17.3387 0.0003 16.5758 0.0015 16.188 0.0125
0.0 88.082564 15.887091 46001.412 1.0 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
0.0 88.214495 15.884328 1076.344 1.0 19.35 0.0063 18.8277 0.0084 18.5741 0.0143
0.0 88.122986 15.884756 2423.908 1.0 18.9873 0.0138 18.0211 0.0037 17.5904 0.0056
0.0 88.034177 15.884371 2176.2 1.0 18.9206 0.0087 18.1083 0.0053 17.7576 0.0073
0.0 88.07378 15.884412 1200.211 1.0 19.2896 0.0139 18.7369 0.0063 18.5425 0.0194
