cat_id ra dec i_Swope_flux i_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
90.0 244.618446 -0.046559 127721.833 393.00115759891 18.9787 0.009 17.7332 0.0045 17.0289 0.0022
90.0 244.487778 -0.046407 26992.96 370.99982429708 19.0847 0.0083 18.7742 0.0029 18.6713 0.0038
90.0 244.52531 -0.044993 43230.091 357.00037720997 19.8773 0.0101 18.7098 0.0042 18.1949 0.0026
90.0 244.456383 -0.04476 33302.729 404.66496954385 18.9947 0.006 18.5735 0.0035 18.428 0.0054
90.0 244.446019 -0.045074 28763.594 420.31099485823 19.8368 0.0078 18.9202 0.0068 18.5676 0.004
90.0 244.570179 -0.043424 220978.566 1213.0173888995 16.9485 0.002 16.5609 0.0019 16.3843 0.0018
90.0 244.432031 -0.044246 28606.764 395.07292035169 18.9661 0.0068 18.6886 0.0045 18.5822 0.0051
90.0 244.634882 -0.04325 44362.505 330.65886889375 18.9514 0.0046 18.3733 0.0029 18.1466 0.0023
90.0 244.456854 -0.042877 26019.768 344.33835188786 19.5844 0.0116 18.9628 0.0046 18.7081 0.0042
90.0 244.604287 -0.040682 331376.118 378.06527498535 17.4217 0.0042 16.4222 0.0016 15.9819 0.0013
90.0 244.50647 -0.040591 63308.292 886.19990412995 18.4796 0.0076 17.959 0.0031 17.7432 0.0029
90.0 244.420208 -0.040044 123556.415 625.8985504418 17.6532 0.0053 17.1903 0.0037 16.9724 0.0025
90.0 244.444623 -0.040393 29441.446 370.66542224105 19.4037 0.0079 18.8265 0.0033 18.5703 0.0037
90.0 244.432945 -0.03917 77117.039 317.79340228134 18.5526 0.006 17.8045 0.0038 17.5044 0.0027
90.0 244.462346 -0.038774 71080.272 340.62904950546 18.1573 0.0053 17.7603 0.0037 17.606 0.0043
90.0 244.501357 -0.037545 304835.225 336.73121914393 16.9511 0.0034 16.302 0.0019 16.0451 0.0015
90.0 244.6062 -0.038679 37960.559 554.03769780698 19.2783 0.0056 18.6103 0.0056 18.3335 0.0051
90.0 244.488538 -0.038205 67954.56 343.91793818789 18.0776 0.005 17.7765 0.0022 17.6665 0.0027
90.0 244.644664 -0.038246 19107.972 303.30176649446 19.9208 0.009 19.3586 0.0062 19.1269 0.006
90.0 244.51071 -0.037747 20987.158 339.64153842517 19.4643 0.008 19.0999 0.0051 18.9512 0.0072
90.0 244.630338 -0.034331 312589.003 396.45233541646 16.6128 0.0022 16.1782 0.0017 16.0103 0.0025
90.0 244.601445 -0.034287 173894.048 331.14649098032 17.2221 0.0025 16.8093 0.0023 16.6499 0.0018
90.0 244.569833 -0.034922 112237.558 337.79018016215 17.9218 0.0026 17.376 0.003 17.1355 0.0025
90.0 244.581611 -0.033383 33748.734 338.3876769149 21.0853 0.0275 19.7936 0.0101 18.5102 0.0036
90.0 244.516041 -0.032673 43284.127 328.77792202118 20.0831 0.0185 18.862 0.0052 18.1842 0.0046
90.0 244.505754 -0.030559 271009.725 380.91089618773 17.6331 0.0052 16.6084 0.0027 16.1871 0.0023
90.0 244.641116 -0.030974 41761.361 636.34602277924 19.6529 0.0106 18.6445 0.0043 18.214 0.0034
90.0 244.567333 -0.030091 95556.429 328.97598743178 18.0268 0.0033 17.5387 0.0034 17.3085 0.0022
90.0 244.519847 -0.029438 30503.5 319.41328386663 19.0418 0.0081 18.6667 0.0055 18.5345 0.007
90.0 244.445081 -0.029565 23881.993 324.20471854822 20.1057 0.014 19.1399 0.0072 18.7465 0.006
90.0 244.42005 -0.02922 31169.5 369.27396149527 19.2497 0.0063 18.6868 0.005 18.4437 0.0059
90.0 244.452069 -0.027002 89612.244 309.62267863258 19.5445 0.009 18.2472 0.0035 17.4067 0.0029
90.0 244.557776 -0.026701 45783.387 351.93444599798 18.6593 0.0032 18.2596 0.0024 18.0808 0.0036
90.0 244.491385 -0.025149 93701.549 1000.5648249929 17.9721 0.0039 17.4993 0.0036 17.3224 0.003
90.0 244.651186 -0.025854 42636.88 403.96668557853 18.98 0.0044 18.4396 0.0041 18.1793 0.0056
90.0 244.504017 -0.023634 111728.609 326.62698624332 18.0758 0.0042 17.4078 0.0029 17.1366 0.002
90.0 244.461821 -0.023866 35420.129 352.91024921717 20.3084 0.0184 19.1241 0.0056 18.4363 0.0061
90.0 244.442564 -0.023187 66843.259 325.50221964314 18.4764 0.0045 17.9031 0.0028 17.6733 0.0038
90.0 244.652086 -0.02248 125218.779 362.63805579086 18.0352 0.0047 17.3112 0.0027 17.0092 0.0017
90.0 244.623639 -0.020349 57913.348 369.03543256499 18.3817 0.0038 17.9759 0.0037 17.8292 0.0037
90.0 244.594072 -0.019443 47980.242 434.08967179331 18.8273 0.0069 18.2784 0.0028 18.0447 0.0036
90.0 244.522496 -0.018374 238915.469 328.35504504669 17.0057 0.001 16.4981 0.0021 16.3057 0.0023
90.0 244.568638 -0.01763 55143.283 321.53585195411 20.3014 0.0131 18.9698 0.0059 17.9475 0.0025
90.0 244.52579 -0.014642 180228.969 517.66451713016 17.215 0.003 16.8019 0.0016 16.6157 0.0028
90.0 244.462533 -0.011425 87627.978 358.92748792571 18.2249 0.0059 17.6449 0.0034 17.4 0.0025
90.0 244.595019 -0.012058 61968.794 326.87409719343 18.813 0.0057 18.1169 0.0026 17.7891 0.0032
90.0 244.469694 -0.010462 122179.846 343.001834156 17.8419 0.0044 17.2497 0.0031 17.0243 0.002
90.0 244.494027 -0.008077 158798.639 471.88861996232 17.5554 0.0034 16.9953 0.0028 16.7502 0.0017
90.0 244.520618 -0.007442 50276.631 703.8398343729 19.3376 0.0086 18.4099 0.0059 18.0105 0.0033
90.0 244.427224 -0.004004 51411.332 349.07089209293 19.7174 0.0085 18.5587 0.0062 17.9641 0.0055
90.0 244.651857 -0.003353 77370.318 315.80572455383 18.8073 0.0055 17.9293 0.0031 17.5414 0.0032
90.0 244.473377 -0.002008 247223.764 493.34900355793 18.2362 0.0048 16.9926 0.0031 16.2971 0.0028
90.0 244.514752 -0.002653 141592.291 903.67871835585 17.5484 0.0055 17.0643 0.0031 16.8745 0.0025
90.0 244.528081 -0.002231 110263.521 333.18605841948 18.1194 0.0077 17.4511 0.0027 17.1572 0.0031
90.0 244.619821 -0.002138 98791.456 331.36167808804 17.8696 0.005 17.4387 0.0027 17.2546 0.0038
90.0 244.563466 -0.001375 163040.058 353.23114569518 18.9514 0.0056 17.7066 0.0032 16.7655 0.0022
90.0 244.477797 0.000633 24808.865 454.29957836647 19.165 0.007 18.8583 0.0034 18.7415 0.0051
90.0 244.559367 0.002354 222778.276 323.30614453343 16.9875 0.0043 16.5604 0.0023 16.3815 0.0021
90.0 244.571462 0.005507 275395.374 320.98839676732 16.9431 0.0033 16.3887 0.0036 16.1459 0.0014
90.0 244.609196 0.003523 123219.241 383.04255353012 17.5399 0.0048 17.168 0.0025 17.0178 0.0024
90.0 244.469221 0.003596 156664.841 802.11967982824 18.1589 0.0051 17.1669 0.0034 16.7666 0.0025
90.0 244.47834 0.003698 146598.753 310.7062930757 17.7906 0.0051 17.1013 0.0027 16.8264 0.0017
90.0 244.501071 0.005221 365863.065 355.18173221611 16.5858 0.0039 16.0596 0.0015 15.8455 0.002
90.0 244.653076 0.004627 135585.467 348.5922781075 19.39 0.0107 18.1525 0.0046 16.9855 0.0031
90.0 244.539926 0.005457 48958.635 373.19452431441 18.5517 0.0051 18.1793 0.0065 18.0216 0.0027
90.0 244.526264 0.005859 25314.943 390.55692884365 20.7258 0.0208 19.5457 0.0098 18.7791 0.0036
90.0 244.505642 0.007398 78365.776 363.75349326736 18.1368 0.0041 17.6918 0.004 17.5197 0.0025
90.0 244.58189 0.008066 192243.173 328.3244008848 18.5565 0.0091 17.3067 0.0032 16.5725 0.0023
90.0 244.52888 0.006696 23538.945 303.4705860534 20.097 0.0116 19.2777 0.0101 18.8877 0.0039
90.0 244.461648 0.007131 19728.288 353.52065130853 21.6135 0.035 20.456 0.0155 19.0957 0.0054
90.0 244.578113 0.009667 38361.467 371.40667248432 20.4851 0.0239 19.3176 0.006 18.3386 0.0036
90.0 244.630687 0.013864 262587.029 354.9475255513 16.904 0.0026 16.4066 0.0016 16.1968 0.002
90.0 244.538832 0.015254 99242.622 338.84725199754 18.2557 0.005 17.5338 0.0044 17.2532 0.0021
90.0 244.595111 0.016135 71273.687 390.94382290565 18.4081 0.0062 17.8802 0.0038 17.6245 0.0023
90.0 244.451974 0.017643 474022.85 341.92018836802 16.1516 0.0022 15.7019 0.0017 15.5325 0.0025
90.0 244.488842 0.015901 62998.104 452.6677846328 19.1972 0.0076 18.1942 0.004 17.7622 0.0023
90.0 244.632886 0.016338 24077.871 381.28411762632 20.8367 0.026 19.6148 0.007 18.8526 0.0058
90.0 244.455329 0.016455 20819.244 341.09691677939 19.8578 0.007 19.19 0.0058 18.9145 0.0052
90.0 244.483569 0.018665 171732.696 800.29587990714 18.0662 0.0057 17.1269 0.0027 16.6774 0.0019
90.0 244.512951 0.019773 35176.985 353.01257782716 19.6668 0.0163 18.7786 0.0078 18.4327 0.0067
90.0 244.454507 0.019958 39370.321 375.12289749061 19.5245 0.0094 18.6447 0.0049 18.259 0.0026
90.0 244.468482 0.021706 23374.367 318.9644342527 19.4096 0.0082 19.0017 0.0054 18.8263 0.0065
90.0 244.617057 0.025629 271346.122 370.63423384202 17.1577 0.0031 16.4606 0.0018 16.168 0.0023
90.0 244.441527 0.024638 47380.303 355.06818994429 20.6997 0.0239 19.4399 0.0084 18.1162 0.0047
90.0 244.44355 0.024584 28487.008 347.03435456549 21.1169 0.02 19.7715 0.0106 18.6751 0.0047
90.0 244.505253 0.024676 29832.204 351.15159208236 19.5139 0.0106 18.8445 0.0058 18.5346 0.0036
90.0 244.626709 0.025422 93952.544 414.15609968366 19.7857 0.0131 18.5582 0.0038 17.3946 0.0018
90.0 244.639789 0.025093 55150.36 301.85004370575 18.6753 0.0044 18.1309 0.0027 17.9189 0.004
90.0 244.578805 0.025849 63622.077 330.55261401662 20.361 0.0091 19.081 0.0063 17.7995 0.0026
90.0 244.493908 0.026441 145440.939 579.59117537071 18.8651 0.0088 17.6012 0.0026 16.8718 0.0014
90.0 244.432873 0.025998 87994.459 395.68013981382 19.8874 0.0159 18.6987 0.0047 17.4153 0.003
90.0 244.658688 0.024775 21333.078 352.60098356562 21.2777 0.0427 20.0331 0.0081 19.0199 0.0053
90.0 244.520842 0.028487 183506.033 340.07707173412 18.9032 0.0077 17.6367 0.0017 16.6452 0.0028
90.0 244.590199 0.027938 161128.562 262.63962825189 17.3834 0.0027 16.8949 0.0024 16.7135 0.0017
90.0 244.471562 0.029003 45725.3 348.50052044973 18.5451 0.0055 18.2162 0.0033 18.082 0.0034
90.0 244.43113 0.030096 241579.459 322.88326594574 16.818 0.0018 16.4174 0.0017 16.2557 0.0017
90.0 244.43168 0.032603 407871.521 300.38970414919 16.17 0.0027 15.8207 0.0035 15.6863 0.0014
90.0 244.507476 0.031636 49157.334 646.63135946428 18.5541 0.0056 18.1783 0.0034 18.0252 0.0032
90.0 244.560068 0.034508 337342.064 337.73092813711 16.5395 0.0033 16.0923 0.003 15.9184 0.0015
90.0 244.534234 0.033841 32211.166 337.92631871341 20.158 0.0204 19.0596 0.0084 18.4879 0.0042
90.0 244.556696 0.034801 44428.717 354.60085933044 19.7551 0.0169 18.6599 0.0059 18.1703 0.0029
90.0 244.425029 0.035242 56976.47 388.6663552864 18.713 0.0061 18.0976 0.0038 17.8336 0.004
90.0 244.642144 0.035551 28196.142 314.67855084961 19.1461 0.0054 18.79 0.0041 18.6432 0.0072
90.0 244.426125 0.037568 118729.551 476.23072838527 17.701 0.0068 17.2227 0.002 17.0367 0.0025
90.0 244.476802 0.037369 44786.12 523.7421886844 19.0475 0.0078 18.4003 0.0034 18.1273 0.0039
90.0 244.549694 0.037695 25755.716 398.47300396887 19.9772 0.0125 19.0708 0.0155 18.7192 0.004
90.0 244.574822 0.042182 255302.312 458.08283413843 17.0431 0.0042 16.4606 0.0024 16.2176 0.0018
90.0 244.437541 0.044025 163133.493 378.75974766931 18.7287 0.0108 17.5019 0.0037 16.7276 0.0022
90.0 244.618512 0.044661 116764.171 352.36331201809 18.2522 0.0065 17.4348 0.0026 17.0844 0.0022
90.0 244.612099 0.045652 80175.279 327.93601498016 18.3954 0.0028 17.7701 0.0046 17.4895 0.0039
90.0 244.486317 0.047438 192419.073 933.12017697122 17.2536 0.0022 16.7171 0.0028 16.5305 0.0023
90.0 244.607563 0.046518 25454.659 320.94520976441 19.5329 0.005 18.9509 0.0068 18.7105 0.005
90.0 244.531574 0.047443 27905.899 336.93029218506 20.4951 0.0266 19.3262 0.0062 18.6656 0.0041
90.0 244.58546 0.048136 36805.863 349.39046331556 18.8576 0.0075 18.4984 0.0053 18.3316 0.0028
90.0 244.529384 0.048562 45706.609 357.00881512588 19.4213 0.0104 18.5009 0.0042 18.1058 0.0035
90.0 244.61005 0.049183 80627.502 305.90848813826 18.965 0.0043 17.9248 0.0024 17.4788 0.0031
90.0 244.627405 0.048999 37070.665 352.02630043962 19.0172 0.0065 18.5453 0.0069 18.2843 0.0039
90.0 244.65517 0.056748 85710.973 655.85530577712 20.3216 0.0291 19.0469 0.0083 17.5833 0.0044
90.0 244.442239 0.053378 44555.272 366.25772479707 18.6605 0.0031 18.2687 0.0023 18.1103 0.003
90.0 244.623254 0.053991 46898.903 312.65364590499 18.5561 0.007 18.2274 0.0059 18.0743 0.0035
90.0 244.490007 0.053756 24974.341 320.47163886366 20.1709 0.0132 19.2172 0.0076 18.7612 0.0037
90.0 244.469697 0.054907 60128.845 317.44748590278 19.9672 0.0105 18.758 0.0049 17.8492 0.0022
90.0 244.604585 0.056665 70111.362 352.28206525381 18.4229 0.0073 17.8704 0.0027 17.6363 0.0018
90.0 244.452736 0.05615 29887.437 341.34567178939 19.9625 0.0088 19.0358 0.0035 18.563 0.0037
90.0 244.65958 0.055905 35345.786 352.92041077691 19.2802 0.0148 18.6629 0.0043 18.3805 0.0055
90.0 244.531127 0.059749 212323.679 295.82257169661 17.0276 0.0029 16.577 0.0019 16.4176 0.0021
90.0 244.564996 0.060588 46322.565 341.14993446787 20.6582 0.0196 19.3941 0.0096 18.1637 0.003
90.0 244.556222 0.061563 83192.559 353.94204062078 19.8617 0.0184 18.5858 0.0044 17.504 0.0026
90.0 244.459054 0.06272 108694.478 351.72506483567 17.829 0.0031 17.3558 0.0031 17.1476 0.005
90.0 244.551647 0.064485 27968.701 363.7560498268 20.6027 0.0235 19.4174 0.0091 18.6592 0.0048
90.0 244.650812 0.064863 58180.605 335.56741795783 19.1282 0.0127 18.2503 0.0053 17.8597 0.0029
90.0 244.491609 0.065554 131056.41 316.86467113616 17.753 0.0032 17.1825 0.0022 16.9444 0.0028
90.0 244.453928 0.065366 34361.052 479.38143036617 19.4493 0.0105 18.6815 0.0046 18.3767 0.0037
90.0 244.560056 0.066685 47673.22 781.67033124699 18.7483 0.0084 18.2581 0.0038 18.0379 0.0043
90.0 244.541101 0.067979 145631.097 268.22917527675 18.0227 0.0047 17.1772 0.003 16.8445 0.002
90.0 244.421628 0.067557 52711.243 898.91287396071 19.3415 0.0129 18.3449 0.0048 17.9313 0.0038
90.0 244.435441 0.067227 38597.141 314.58719993174 19.4275 0.0138 18.6224 0.0044 18.2827 0.003
90.0 244.429894 0.068057 22921.72 323.36848455859 19.3048 0.0147 18.9703 0.0058 18.8221 0.0066
90.0 244.446062 0.073923 439683.912 290.69530097493 16.5916 0.0027 15.8963 0.0023 15.6239 0.0014
90.0 244.583937 0.073306 69881.915 320.09720505135 18.254 0.0021 17.8018 0.0033 17.6137 0.0024
90.0 244.543202 0.073322 42182.412 341.67420848016 18.7509 0.0063 18.3161 0.0031 18.1485 0.0036
90.0 244.633947 0.075365 266726.325 554.74626812409 17.8557 0.0062 16.7244 0.0025 16.1896 0.0018
90.0 244.50469 0.074351 24099.147 297.53060341319 20.7882 0.021 19.6211 0.0046 18.7938 0.0056
90.0 244.566296 0.077427 17404.302 268.4773358306 21.9354 0.0843 20.6676 0.017 19.2426 0.0047
90.0 244.495376 0.078556 36182.268 602.43596350207 20.8232 0.0268 19.5831 0.0093 18.4096 0.0035
90.0 244.511652 0.080634 91548.435 395.65232962127 19.3681 0.0094 18.1447 0.0046 17.3664 0.0022
90.0 244.571786 0.08169 90296.733 364.6447645052 18.4414 0.0066 17.724 0.0063 17.3635 0.0065
90.0 244.615871 0.084144 170976.296 343.6567818429 18.6866 0.0047 17.4378 0.0027 16.6975 0.0021
91.0 88.197507 15.76829 16286.12 93.217248951944 16.488 0.0023 15.9238 0.002 15.6765 0.0058
91.0 88.013262 15.76843 18483.292 103.18027925795 16.0361 0.0107 15.6473 0.0026 15.452 0.0032
91.0 88.16843 15.768911 6160.183 68.660967347473 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
91.0 88.106971 15.770128 6591.683 56.138364449578 18.0684 0.01 17.0977 0.0023 16.6674 0.0022
91.0 88.038277 15.768945 4698.965 65.078486951429 17.354 0.0075 17.0619 0.002 16.9476 0.0052
91.0 88.149411 15.771478 13648.797 94.573093953352 17.2667 0.0032 16.2843 0.0016 15.8571 0.0034
91.0 88.011006 15.770356 5138.089 74.687234840679 17.6696 0.0099 17.0785 0.0021 16.8238 0.0028
91.0 88.23563 15.771361 6450.647 69.534897473398 17.4095 0.0027 16.922 0.002 16.7147 0.0036
91.0 88.036867 15.774852 51762.544 250.61331094862 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
91.0 88.072902 15.773342 24969.859 129.12173666766 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
91.0 88.013754 15.771868 3209.056 58.554093273417 18.4746 0.0067 17.6804 0.0023 17.3434 0.0016
91.0 88.168307 15.772732 12475.09 73.533864425713 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
91.0 88.008035 15.772844 6482.261 69.644088317461 17.0899 0.0033 16.717 0.0011 16.5605 0.0025
91.0 88.146156 15.773995 5428.929 68.99773533574 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
91.0 88.049049 15.776508 20452.808 88.47283302415 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
91.0 88.21693 15.776719 10247.971 69.272093312027 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
91.0 88.206206 15.776869 10793.812 73.881450181976 17.4294 0.0005 16.5442 0.0024 16.1668 0.0121
91.0 88.167446 15.776444 4500.851 67.764698507603 19.0036 0.0121 17.7501 0.0039 17.1036 0.0117
91.0 88.045736 15.776677 5588.736 57.221014717085 17.4767 0.0037 17.0237 0.0024 16.8241 0.0021
91.0 88.020106 15.778322 16803.719 90.745788001954 16.0923 0.0036 15.7539 0.0019 15.6147 0.0016
91.0 88.241286 15.778372 3882.151 59.410730496723 17.9646 0.0049 17.4613 0.0023 17.2372 0.0053
91.0 88.054084 15.778378 2968.512 52.391511126671 18.5185 0.0047 17.819 0.0029 17.5283 0.0027
91.0 88.012002 15.780159 5747.744 68.116297438749 17.3971 0.003 16.986 0.0022 16.799 0.0034
91.0 88.222258 15.783969 129352.792 440.03248958598 14.918 0.0038 13.9306 0.0018 13.4761 0.0
91.0 88.23369 15.781214 3195.114 56.847171950073 18.2262 0.0095 17.6836 0.003 17.4371 0.0
91.0 88.200546 15.782035 9109.161 60.808778608002 18.5981 0.0122 17.3045 0.0032 16.3642 0.0057
91.0 88.147676 15.78206 4144.868 61.849342211512 18.5973 0.0058 17.6484 0.0037 17.1739 0.0039
91.0 88.068512 15.784266 42347.273 135.3224452006 15.1689 0.001 14.7624 0.0021 14.5939 0.001
91.0 88.012865 15.785862 55349.905 297.44759313752 14.7874 0.0032 14.4557 0.0015 14.3424 0.0095
91.0 88.122674 15.784423 9276.375 67.631338828441 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
91.0 88.179712 15.785202 7538.514 65.423218419434 17.4697 0.004 16.8088 0.0035 16.5239 0.0046
91.0 88.017978 15.787147 38779.318 206.60018141948 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
91.0 88.104739 15.78571 11479.478 73.280594917868 17.4786 0.0059 16.4742 0.0014 16.0534 0.0028
91.0 88.162707 15.786585 10208.656 75.290412410007 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
91.0 88.145285 15.787008 15790.114 77.06658488918 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
91.0 88.113 15.78762 9336.166 62.229679512825 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
91.0 88.128485 15.786702 3924.838 57.552062254364 17.914 0.006 17.4344 0.0023 17.1976 0.0052
91.0 88.05776 15.787314 4551.88 60.654705332144 17.9087 0.0028 17.3078 0.0029 17.0503 0.0076
91.0 88.192955 15.788422 14281.38 70.04052373733 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
91.0 88.141186 15.790746 74634.799 226.56696942688 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
91.0 88.221208 15.789113 6152.601 64.027563713027 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
91.0 88.021135 15.789511 8933.377 68.985837465375 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
91.0 88.13389 15.789458 5856.129 60.415791101972 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
91.0 88.147356 15.790349 3293.021 55.637474904469 18.3126 0.0033 17.7284 0.0028 17.4558 0.0035
91.0 88.123591 15.79233 13341.029 82.007156015632 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
91.0 88.059544 15.792517 5872.954 62.799687663925 18.8279 0.0067 17.5456 0.0032 16.8038 0.0027
91.0 88.21873 15.79355 15717.781 107.25487822994 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
91.0 88.188883 15.794628 15091.902 84.879755301646 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
91.0 88.118493 15.795085 6765.422 63.758775785706 17.8163 0.0063 17.0053 0.0041 16.634 0.01
91.0 88.19256 15.796127 33344.353 149.68010740397 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
91.0 88.08324 15.796877 14485.092 76.480770131073 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
91.0 88.175283 15.795729 6553.295 64.399582252455 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
91.0 88.249151 15.797161 3877.686 65.234077186995 19.0839 0.0101 17.8553 0.0038 17.2637 0.0019
91.0 88.151659 15.799305 17974.791 71.931676002506 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
91.0 88.189528 15.798339 6634.437 60.228184549868 17.8316 0.0023 17.0498 0.0022 16.7012 0.0061
91.0 88.120854 15.79842 5564.097 61.353130051109 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
91.0 88.206362 15.79846 4195.932 57.698474231271 17.745 0.0032 17.3184 0.0017 17.1311 0.004
91.0 88.129947 15.799759 9034.988 70.92855968391 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
91.0 88.096908 15.800634 12159.462 84.695077695693 16.5402 0.0039 16.1339 0.002 15.9822 0.009
91.0 88.238867 15.8029 5516.082 51.322174505528 17.321 0.0015 17.0103 0.0021 16.8753 0.0021
91.0 88.0439 15.800824 10754.257 183.77629110801 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
91.0 88.102169 15.802703 13839.495 58.256913756107 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
91.0 88.103069 15.80533 69496.258 313.60055646019 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
91.0 88.171491 15.802986 8791.51 61.00775029381 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
91.0 88.040213 15.803077 7541.057 64.901739678663 17.2516 0.004 16.7203 0.0024 16.5111 0.0072
91.0 88.024903 15.805889 75455.797 53.46055726895 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
91.0 88.031212 15.803721 5938.499 53.457207473787 18.0538 0.0044 17.1682 0.0027 16.7816 0.0021
91.0 88.226044 15.803934 6970.713 61.41546246755 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
91.0 88.136655 15.804837 15799.199 106.26751922514 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
91.0 88.177134 15.805894 26067.147 148.45889735927 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
91.0 88.208199 15.806735 6504.797 79.051796903089 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
91.0 88.129639 15.808208 46412.497 54.633793545265 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
91.0 88.097859 15.808533 17395.775 296.83733991066 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
91.0 88.008093 15.808813 19756.273 82.954508475783 16.0534 0.0025 15.6346 0.0011 15.4683 0.003
91.0 88.227598 15.814467 59601.132 58.413587687662 15.0642 0.0035 14.4988 0.0031 14.2828 0.0047
91.0 88.01645 15.808852 10614.975 54.32790320203 17.1813 0.0048 16.4622 0.0024 16.1518 0.0038
91.0 88.157607 15.808186 3554.49 47.800279653336 18.1311 0.0091 17.5613 0.003 17.2958 0.0055
91.0 88.160909 15.809856 16793.589 51.951161625876 16.1583 0.0037 15.7778 0.002 15.6155 0.0022
91.0 88.121831 15.810738 14838.161 51.015993999252 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
91.0 88.102172 15.810106 10913.185 57.389549619354 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
91.0 88.206866 15.810713 6133.349 48.638528701711 19.1399 0.0106 17.8421 0.006 16.8207 0.004
91.0 88.142697 15.813512 34556.791 50.656788217622 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
91.0 88.024429 15.813053 11737.764 75.131854911683 16.7467 0.0046 16.249 0.0022 16.024 0.0015
91.0 88.010948 15.813452 17830.414 46.72215905381 16.1625 0.003 15.7553 0.0032 15.5671 0.0015
91.0 88.17526 15.814562 14802.68 70.180309908757 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
91.0 88.050803 15.814718 17479.753 54.189947570361 16.8554 0.0023 15.998 0.0022 15.6006 0.0041
91.0 88.180613 15.814192 8831.997 65.324491057064 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
91.0 88.166136 15.814649 11828.226 54.780826981324 16.663 0.0021 16.202 0.0009 15.9983 0.0035
91.0 88.046323 15.817265 91273.98 83.829090116347 14.3 0.0022 13.9528 0.004 13.7758 0.0044
91.0 88.171786 15.814796 6254.135 83.805781172903 17.1374 0.0021 16.8282 0.0041 16.7024 0.0064
91.0 88.170799 15.816546 5143.394 89.949665113025 18.0071 0.0035 17.2625 0.004 16.9173 0.0073
91.0 88.204961 15.815645 4564.776 55.806677212641 18.7003 0.0074 17.5642 0.0043 17.0643 0.0007
91.0 88.093347 15.816273 4999.291 51.70788654714 18.0201 0.0064 17.2531 0.0026 16.8862 0.0051
91.0 88.157289 15.817269 6324.124 54.868812637081 17.5136 0.0052 16.9382 0.0028 16.687 0.0007
91.0 88.160947 15.818541 24847.27 57.530216715818 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
91.0 88.074264 15.818051 4580.292 62.566820742274 17.6946 0.0059 17.2255 0.0016 17.0149 0.0049
91.0 88.183055 15.819437 17753.314 127.11186482727 16.7542 0.005 15.9597 0.003 15.5953 0.0046
91.0 88.07072 15.81944 6700.567 53.591757947656 17.3764 0.0041 16.859 0.0023 16.6308 0.0037
91.0 88.073025 15.821941 40608.818 60.382755439438 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
91.0 88.010341 15.821131 6682.425 49.785779019802 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
91.0 88.110766 15.821602 7302.388 50.967615505035 17.8252 0.0053 16.9336 0.0021 16.509 0.0102
91.0 88.12376 15.821585 4338.971 51.802266678734 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
